Feature_ID	Taxon	Confidence
4874be16aeb0362fbe7907c6df69d290	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.950783055081383
8dc995c9aa314754a6331ca7ff75a925	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	0.999334221717744
a5a7486c3e60ff3d6cc20e9e6359e7ea	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.941227404822132
5a7c5264d531225b394083870829d5dd	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.988026464185964
ecaeec0a912b42c423d8d8321333df4f	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	0.999991045802318
eec1da48b8b52e2966d965c4cd7e8696	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.888341865476788
5284495840f983847ec0d0b741a9a471	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999999868973
9f58b99fb983a778cf10c65042039d87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999847645246853
3e9e6197d0866ceeaa0d19f676601a4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999944587346914
478a5c7fee08127b07e24da4a67bb097	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__	0.818112106919696
caead026c3ee4861e53612a4b9f9208a	k__Bacteria	0.958872991925619
68d79c3035521e82b504b081a197d2ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.980456123132508
17db7e761077124ee10764591ca9f8c6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.999996714290615
c860c86ac1881d29978c6c5860b526ef	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999528130617914
1f34df25d4362f1a3450583f32525f04	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.999231916908212
856ca18ff59b5c5ba5bac472817a33f0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	0.973399418589974
30ad0c470dafd00d789ef673d290ba2c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae	0.999998654475914
c072b53a13bb032cf7ebd84b996bb18f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.869658559194518
127d029e4712422f69cf80ceb163558b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999900903817423
