"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D14-2X-P2-A1,D14-2X-P2-A10,D14-2X-P2-A11,D14-2X-P2-A2,D14-2X-P2-A3,D14-2X-P2-A5,D14-2X-P2-A6,D14-2X-P2-A7,D14-2X-P2-A9,D14-2X-P2-B1,D14-2X-P2-B10,D14-2X-P2-B11,D14-2X-P2-B2,D14-2X-P2-B3,D14-2X-P2-B5,D14-2X-P2-B6,D14-2X-P2-B7,D14-2X-P2-B9,D14-2X-P2-C1,D14-2X-P2-C10,D14-2X-P2-C11,D14-2X-P2-C2,D14-2X-P2-C3,D14-2X-P2-C5,D14-2X-P2-C6,D14-2X-P2-C7,D14-2X-P2-C9,D14-2X-P2-D1,D14-2X-P2-D10,D14-2X-P2-D11,D14-2X-P2-D2,D14-2X-P2-D3,D14-2X-P2-D5,D14-2X-P2-D6,D14-2X-P2-D7,D14-2X-P2-D9,D14-2X-P2-E1,D14-2X-P2-E10,D14-2X-P2-E11,D14-2X-P2-E2,D14-2X-P2-E3,D14-2X-P2-E5,D14-2X-P2-E6,D14-2X-P2-E7,D14-2X-P2-E9,D14-2X-P2-F1,D14-2X-P2-F10,D14-2X-P2-F11,D14-2X-P2-F2,D14-2X-P2-F3,D14-2X-P2-F5,D14-2X-P2-F6,D14-2X-P2-F7,D14-2X-P2-F9,D14-2X-P2-G1,D14-2X-P2-G10,D14-2X-P2-G11,D14-2X-P2-G2,D14-2X-P2-G3,D14-2X-P2-G5,D14-2X-P2-G6,D14-2X-P2-G7,D14-2X-P2-G9,D14-2X-P2-H1,D14-2X-P2-H10,D14-2X-P2-H11,D14-2X-P2-H2,D14-2X-P2-H3,D14-2X-P2-H5,D14-2X-P2-H6,D14-2X-P2-H7,D14-2X-P2-H9
,,1122.2178,4.60,,,19675.3133789058,37670.9349199219,,,,,,32494.1289543458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477833.02809546,476224.698624147,,,,,,471255.484840575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70727.8401460115,75403.7031650391,,,,,,74274.0668492432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346.2511,6.82,,,19745.3631084596,18756.5031619873,,,,,,12443.0382890778,,292176.626998963,285764.92173227,,,,,,272469.77748787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455327.058931466,450615.423362183,,,,,,450891.218275495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111021.519283188,107343.430001037,,,,,,92466.1249556577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,342.1577,2.91,,,,,,,,,,,,,,,,,,,,,35714.1654581146,66981.6328566437,,,,,,5314.50637805177,,453208.870507111,457010.129511841,,,,,,78635.3972745057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17298.4178779602,,,,,,,,,632196.494872544,554794.086184822,,,,,,586878.643238465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75662.9394369505,98026.3747032167,,,,,,78047.6915525207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,451.3147,8.69,,435354.766098947,184270.969866166,173519.04640892,333794.795814948,264062.950404488,238871.4185814,220870.139231265,200620.603408825,185587.269151803,164358.38252063,153047.378834122,156666.929339644,174397.41527555,160289.639959872,156779.136584836,164242.687743589,174053.084187113,155842.089693854,164144.140785155,146200.498162467,162344.739827537,157795.888416991,148414.239799661,140265.582624105,159413.650542546,155690.365435401,145730.041387973,158309.89128554,165810.776413892,168556.015488861,160374.540607142,162521.414370265,153788.427355653,173564.343094621,171306.161235732,171048.56203967,162753.17193321,168005.216356715,171403.253711531,170892.167874411,176722.210271586,175320.653337932,175545.610843292,176867.813747794,167394.127368122,176440.082248356,176879.737524184,174565.983873888,182356.298635716,186536.189556282,193063.081077202,183643.370285506,189460.835630118,179874.787016553,181395.255699771,179469.627569918,185515.910945722,172725.140733904,181475.980742161,181644.032458095,180453.528213393,180374.956083097,182987.988743602,173035.74393535,205084.469219028,215877.649183113,175781.982013917,190812.283577457,187801.549726473,193738.760926901,190340.446566047,199478.348826927,201425.386196018,116655.833307312,110059.321311594,86426.4186577621,88408.7493101476,92907.9663265684,103236.564114208,108569.608287307,112187.896996545,113432.341874143,118705.036952736,121410.184331118,120763.692916368,119667.323441022,121467.267903447,116032.237538107,124659.311486837,121165.844459073,119694.819703466,113955.087592288,119109.625464239,122077.657335101,124214.365473521,112044.477236629,120849.432652008,118662.212211998,112238.554146695,110499.273093326,118762.644668707,117597.624963576,118653.217705463,117132.658604759,121050.981309008,115695.223802833,120708.541066467,125498.515437676,121660.342296694,130071.361703315,138343.137723752,118012.605482057,130245.290256331,133895.713108277,132135.804605954,132289.343249971,134203.432173372,140959.217054287,153044.190376437,158765.305637709,141871.783985957,144001.810129568,144350.786391398,153076.156693382,153043.643205848,150536.693047456,156285.147400562,343666.191715484,194555.451678004,161312.665858805,159125.944488075,163547.641798975,161339.701621422,163777.309221563,174154.063413316,166150.02409508,143390.327111258,170424.685715967,165541.515280522,167978.071099364,161630.834291165,150788.526097709,150174.360042225,146257.148620274,32345.9799694821,30315.1472181509,30321.5447717252,22057.717723982,23449.6578285067,23208.7337921428,26333.1545253461,28596.76581907,31507.7567813186,28509.2537808905,28151.9358008337,28916.3071804156,30237.0253853872,35024.9756830598,30020.5325403778,29418.6207321282,27884.0506723041,29171.1134443583,29245.3359099183,29595.5003272799,29913.2342284108,30301.0504092263,27613.2745002947,30254.1102839976,27698.7188864643,25792.7365868688,24713.4979816542,26802.5668210378,27011.7991715162,52467.3855585466,28175.2229467722,28484.2280956167,25465.6067473315,24418.1382606091,24673.6908605461,25659.6000799339,30921.2928003689,32104.1737624645,31606.3017173451,25651.5233789805,27045.9326678861,30103.053432482,33398.2886782482,34037.9747136749,33040.7465958099,32818.6807955494,61157.2246343042,59404.9742092806,33811.8156153934,36185.4980171798,38149.6659362052,48948.7019694894,58357.8478360394,56580.0985634852,62402.7079453926,65487.3590244446,61370.7246171288,61748.1084710095,62024.2205382751,67132.9163221285,66649.0994448737,68615.8686442855,69577.7780030087,64500.2888732932,67758.2359187731,63129.9721157443,65202.8187087435,60449.8672454884,65530.8368705926,65410.9950725548,70641.7622700711,69850.8681923386
,,286.8810,14.75,,325463.761378305,281273.380371365,303276.374113531,294461.272622972,356356.371445449,300936.799430783,354377.133541536,293108.336437542,298383.586721701,322246.064116984,268755.402874261,280345.874269233,352230.826171813,315132.690605622,312372.424968762,293625.963656206,277690.617069103,267487.070792865,277596.105426364,330962.987309583,321119.756537748,275115.700676679,325923.058396757,266809.219118521,271036.054957987,268066.260835439,286206.474896786,270050.365734532,275428.919361545,271748.715046474,276874.509611275,266159.020987735,271798.822374832,281506.532987724,247303.617434518,281007.022219694,327681.325243802,291715.660268739,275913.420254717,279859.80359795,306011.567792425,277774.031788443,283076.931875945,234748.397481409,273773.849644869,279482.783117273,253937.627030789,253311.562590486,273821.34534055,286472.026502996,265941.5288858,266896.515453202,264434.834524811,284567.472169981,271121.108673589,319168.558656688,265295.872068752,270043.552259306,303980.368719109,282359.417976895,291474.290960051,266959.585513583,323142.39788608,262258.841096666,321770.995894877,250358.077823303,270559.837973064,301977.735783063,308848.1066004,265846.815670375,256028.324019371,241610.583464835,344903.796335168,135421.38965511,292480.823119968,200857.528583893,307966.589582431,176935.358872134,324116.109554281,315019.603860951,150750.838344182,310109.475899331,168275.582449472,275333.928086025,289207.722927014,284474.482954983,290515.571753772,294117.801237513,280360.661285368,171628.473584594,284585.449480687,270421.522699319,276402.964717938,288860.49817926,279967.866412904,281800.240852077,279794.884737429,284271.138729843,8098.35747439892,279322.681539272,274958.112858759,156122.904842234,281629.076278694,274325.417727031,270404.594931603,170363.271572431,162962.96859203,168096.035860555,275066.567674563,279649.607074764,165706.679816523,156903.765024905,277973.007897568,269374.297890928,276242.275317654,181047.253089463,184298.858833913,289710.457356377,301403.927306396,284170.93634111,298701.776532131,288458.611820602,298260.311094999,283798.076008098,187580.73505666,141283.154105159,294868.096837649,380500.853178964,314040.737707992,284768.924042393,139053.281018457,293988.173857908,292784.455239415,200334.918467209,188710.43782135,285425.719445557,183299.358864337,176066.378711977,301036.262334855,298902.3716048,292467.917311046,206685.953900348,203253.694503904,250974.989907044,508048.21160747,414289.53877048,397413.022967467,477513.997501293,420525.523363188,412879.256267066,480314.969862307,431454.829874345,431844.398847778,442083.972672983,380373.066703112,413829.177824631,403379.345511533,385911.964725044,380110.438974376,426871.948991295,482183.857199399,387391.64663908,438597.716109007,448609.220262442,443952.459416111,413694.88166118,397274.268988118,412217.460589644,419727.20776047,431212.194221319,428020.962699118,489266.099714248,433067.548370546,461122.32212584,411547.814212247,465771.82240775,411890.271698567,425534.764879106,419003.817236051,506597.561387543,371196.989834031,502327.687775529,412649.630599282,469924.681167968,410647.66250918,423114.606135393,406941.846076819,434276.516387872,416628.476783405,467737.80539569,412238.619466563,433943.63476587,437299.473587805,431032.847585368,404907.386223852,446177.382361247,436084.172928681,421708.699477112,389901.377752071,433312.250068509,450539.919503193,434903.170963696,446281.126263545,400839.427088401,426086.395783997,439246.003542904,435546.438455939,505142.941557597,432107.461859936,460297.854397365,453899.184023356,461407.642183569,487531.20785296,442571.238172466,462754.628810939,445026.693662113
,,284.1610,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264528.00946057,,278126.102100467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,403.1884,6.32,,291332.204718751,330909.229999999,323628.573357422,339022.514009766,245847.078140623,356419.587483231,319163.167933594,304408.261218748,364278.461572266,336304.690082703,370277.984295899,375951.817510986,358343.777728516,349616.949615235,353744.947269531,340683.922083985,306434.142878907,348699.464588624,313126.919320313,354266.696115493,371069.949824522,372610.746154298,364895.566396729,334498.883913086,349576.897736816,180850.478554685,357919.869314271,356713.642894303,377122.593172746,359270.549663083,345774.134824219,340382.591473082,379587.796110352,358201.542069581,337477.128421876,378038.101186764,353706.403629391,335996.940430664,356807.045003907,382679.207397582,360901.625015627,420502.314879092,362117.10539453,346469.563025329,350426.42764453,329562.791621093,362663.070056764,330823.247777344,383943.223018982,343830.688804688,326550.037777101,334445.696779175,354949.793880858,379453.112396622,314669.508806639,383608.533140623,332989.169371094,361061.182562013,115218.659556153,371587.537556518,327206.588109376,340403.261088867,363633.522433594,312063.680830079,292664.257640623,341715.089658326,296575.803468751,353802.210855314,356945.887606446,357106.425433289,343222.79359198,330547.818351562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,254.0945,5.93,,,,,,,,,,,,29275.519899765,19389.7233063354,,,,,,13688.5439442444,,274563.788500917,287535.641302856,,,,,,280030.371484589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430317.575730912,452096.661837983,,,,,,413115.035443785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430870.520157316,450983.974733521,,,,,,450292.80186282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,210.1383,2.59,,2851048.79153831,624529.439574342,1024560.32452247,2268656.84799221,3048824.02416259,3005324.84256395,2853286.69091786,2993329.86191231,873235.52582331,2855367.05446773,1236202.2235796,2305785.24095684,2420179.7695218,1475309.90732282,2095563.90345406,1559132.77574065,2254776.50978327,2715216.10152941,1051696.75430293,2963068.66031055,1332077.37061994,987728.099441213,2972516.33470475,1508812.06195689,2796236.85573119,776254.733797725,1980609.11711468,2272652.46802667,3059943.96405752,2394848.09533774,1831059.18747936,1796373.85786717,2626423.81935519,2955047.42151506,1934940.88617127,741106.339133247,1824723.71588903,1811685.22591551,1437029.68046886,3094757.00841939,2081973.69412511,595233.006399534,3113024.52201943,1998604.02087931,1852093.868779,1786636.12836217,1851605.52402862,1233534.77652326,2194367.91119126,2958288.72373901,981806.598600847,1815597.62429339,3085855.72712579,1882883.02611439,2869702.51305115,502245.120544168,1606969.99552929,952911.271565384,969748.612812033,2173870.72732844,2427329.59314062,1048218.77589348,928786.593893359,1861171.99592266,2018514.95733851,1869397.73742548,1628456.86569091,2990552.57095701,1812045.22496243,2862584.38381162,1246953.661966,1895981.03495051,3788653.28366126,3667646.87510313,3569762.55233071,3724158.7809688,3536966.72921098,3555755.07460494,3635523.28533853,3558999.77254952,3614662.08402137,3673351.72674042,3489570.97962754,3412385.93981475,3467185.37620823,3432750.85568337,3446129.38740127,3480536.53350306,3403159.97247513,3466657.34788239,3448021.19203389,3414033.44725007,3351843.76589635,3469539.47987287,3372634.29888698,3289995.55216471,3382550.43306529,3327783.84536402,3245242.89975629,3143986.56453298,3353455.61154505,3251451.20865818,3127920.41844732,3278454.63137119,3369339.34977245,3373312.78515978,3376929.91640848,3183420.59926445,3359519.69754709,3375422.00900541,3395801.47427943,3340236.2812023,3399102.53865238,3413707.59721951,3450435.98631956,3347601.5533226,3359891.32778885,3780385.11026761,3335844.99638481,3440673.65542571,3574838.24148364,3560886.2453696,3524836.74462137,3529671.29002957,3295529.41077624,3430755.72964591,3586089.03778823,3200842.70256549,3389698.30329759,3611412.74938265,3556360.33704847,3480160.44435662,3502594.17119192,3435645.25346763,3570498.1162423,3614348.33504141,3550336.93916502,3196975.81395909,3492773.69264442,3517210.261931,3539324.91195188,3586460.53674841,3558083.43763462,3529565.92791254,3196442.10093663,3146214.17423505,3114240.98925338,3156980.92499998,3204093.1781062,5320243.12324513,3110756.76979793,3095538.20553929,3089016.61098106,2776545.45406497,3245456.99408153,3142848.47033194,2966503.03175901,3053078.48575056,3097928.15029691,3138301.59999802,3132491.22187953,3071026.91695391,3174116.00470487,3155784.54706644,3178600.96440414,3207799.67584676,3161646.54961597,3122398.7200645,3168845.36473139,3185665.35604527,3200522.33222105,3127232.47953307,3173378.06177496,3238151.396974,3139824.62108658,3124552.97117973,3132585.01136942,3175461.13678919,3148205.40874559,3194609.19350397,3217716.35902199,3174238.88101145,3137964.59074938,3276557.6366053,3214885.23315023,3203352.98705037,3145788.3124679,3167247.30689551,3154776.12996925,3178979.62846706,3216731.47751303,3223971.89946251,3247233.92508974,3253638.64285811,3222548.77111564,3158102.93123317,3156665.82149544,3228825.84109692,3090839.01212769,3393455.55858626,3333249.59365859,3310938.980579,3099276.74169022,3278081.112049,3207961.69034392,3194705.29713078,3291017.73699373,3094121.83611566,3266769.48049517,2960244.96968796,3086347.83685512,3111310.60277279,3049119.36284025,3121356.72456575,3051780.04116301,3097716.2847609
,,100.9505,14.63,,108786.771629651,118851.784502627,90523.4446479476,106354.127697229,105944.6042714,70298.8254632782,127048.888028411,96197.8548436945,117346.527669621,119891.052398294,111402.562074982,50124.2901635642,51734.5570004711,114977.553513685,137541.999622535,104885.346312275,99126.9821385817,111305.774131336,92036.6676114943,115855.68666624,106630.87021997,358931.340163782,122825.933584695,112379.696041508,119212.074553565,87954.1759096695,88778.3952329176,102172.840179948,75898.2020858377,119883.048487221,122008.648403074,105494.04451822,184848.4905374,123487.516750594,130000.645738741,78752.597201491,84034.3290976497,113916.05670027,247278.713884663,129941.29979775,129899.296829797,89757.3213828154,86480.3057876465,114063.081458075,94859.1360081362,109203.882549453,123356.829102771,162076.978240679,126460.623350715,124393.258964442,135588.981877633,93549.7421967767,15525.7550331818,120878.105707245,125311.426473233,112688.601629878,126141.64426078,92211.6021170769,128809.402399168,111029.059690673,116263.363319657,109387.924541072,153928.703295543,121208.382265842,115823.184162823,111240.298034423,136314.830331545,105806.099230405,115992.630274989,147065.496962666,117728.504997052,118436.688640745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,193.1101,15.54,,110335.875545931,180919.423682979,233208.857550945,246543.364240453,110870.801140081,105163.023997504,230829.382503198,103598.141887285,115169.840646322,213025.795073204,149013.987543946,209040.448535202,90408.0378045508,120616.128002563,216310.030750323,161585.798552002,112989.591885707,143829.606232422,188096.947182898,112708.645562346,174212.0339629,158301.112795667,99394.9331462374,124242.338393473,105057.758078939,108734.320594792,113833.975137382,130254.405782422,111010.257611328,133412.345686302,178591.586655567,202471.25686383,244204.670420893,107964.821273397,135603.136697038,104226.627674206,109023.767952497,100751.651992237,167863.889033307,138869.399267012,132896.989896245,101592.355565023,164361.165864103,186003.916095596,230850.462257765,265301.933005371,270203.563196806,125990.741406738,141040.474560202,130009.883830957,139421.71985809,185853.122156851,224438.359228434,187322.355316208,206471.144077822,143289.416673711,115953.141528006,128643.875399879,205080.832783899,126359.908681153,200441.031395953,127342.57032977,169061.981728986,120093.967646025,147294.308150089,157023.215224993,113588.876593782,117871.233432373,213639.208492518,191300.191240342,221490.192750401,135048.22890389,163211.693423755,123782.937789478,109466.855417969,176681.161765101,187301.776049316,115775.689257935,148670.637179606,149984.038652284,123852.481557569,120510.174651855,177513.692512939,144262.812705404,171075.687295846,101021.438530119,178016.896588379,116731.198188961,192814.898142921,124344.947842641,127054.10221453,134680.352260742,133229.142735205,234472.505418292,194149.116960526,220615.342102415,252761.723740508,232794.927100686,173163.886504326,255591.116876953,192609.4455605,202863.231198686,184465.772063889,204040.279089843,214369.298503418,209609.906151037,134764.434942586,252893.994086894,252963.205094795,216025.41914915,227706.838775582,146406.46440323,328270.271274318,156144.526642231,252680.733659638,173219.753283683,222441.883367189,124001.980109375,246120.637320233,130230.212935893,226317.229851869,227742.592374633,123837.287825879,174382.38398396,142073.575223315,123103.56272035,238077.276324754,113528.028881934,113012.365699653,128702.032822998,126339.679214568,116515.722581055,122667.860200134,114714.442899498,132636.793809619,163899.381631837,192576.717277391,144635.156243954,100697.664094849,114002.422542569,151437.351057713,129019.255620348,110721.443844523,222057.236748002,97880.1160508217,205231.085934962,182337.131702584,130970.404260374,167841.971740227,165093.331220192,106504.056049153,203459.442328359,170675.383135188,87771.3467519534,111201.920536199,132640.002217394,95381.0773190547,203121.627218785,168600.187174445,247713.973192556,171486.929344957,210645.499930629,97434.6838794482,103406.40706499,140164.002594238,199704.515060755,107701.109957194,97492.0898011328,100647.314284696,220318.2545047,169458.693292869,128013.471670078,110220.912728001,152522.845157122,143124.428741332,115937.841784993,122684.191362977,114465.978941732,97317.80431264,102659.452824463,221516.758579456,184514.053917575,186777.816490297,157486.236273958,108653.265125977,94411.7725252803,190837.839213491,97926.842725586,124212.076555908,96519.761153011,203917.014121129,104333.085920311,213492.520088328,191109.443306736,97336.1668716638,130498.018832028,156154.760688355,235799.991157642,100936.372012777,124622.92318132,171172.892199319,229931.574053945,124147.267094351,190507.436407386,142749.816461509,83894.4115800786,161976.586251087,103579.862015869,287913.892270414,100471.560506958,116349.006146778,111916.110110156,187080.449123647,94081.8817179095,102971.402961907,196350.188147038
,,211.1401,2.59,,339093.302337037,62418.2824578295,116991.81286377,265261.634789246,362710.79184897,373303.929034636,338570.951052072,366611.155670664,96031.1601699905,332240.280154028,139532.508291687,55607.8951260986,267992.007092377,167985.714270142,82382.9822888941,121909.584007302,243886.901340088,51584.4001531037,99876.5644459535,357349.07236563,103955.673383115,113115.837988311,350290.835793079,179783.836969681,82783.4743918856,93559.6138517306,81792.7517665704,43311.1905572816,80311.6462203294,215537.279704386,132399.5276185,117386.262578156,30606.369716524,364994.415969255,142932.039489686,91761.8285337222,86332.2315525009,141948.240157309,114717.686029583,375729.465397183,123926.654140686,28358.6343229065,385680.858426026,62306.2689021795,124662.592761748,76048.6494719265,210651.373139389,91099.0465819093,19513.2340525208,362715.405204631,14664.0201027012,61478.9341694347,343877.730361245,82458.1203452447,333441.793843776,58833.1210402986,125284.462156122,74410.2940729371,113369.910920364,187199.29377883,15083.8349033916,119594.068045029,67689.9619486929,29363.8928226774,31252.9277887878,33339.6710156247,126564.411895661,351743.643634722,44048.6805062256,15083.0357722798,140339.770803039,96811.478927381,472485.481704987,459836.01617363,458662.547149462,451391.263499083,434484.345209808,443452.399408432,460651.65411369,444547.988354829,462432.460673331,469112.312321869,446025.768321076,430750.137067533,440476.21132544,430108.840057793,427206.892664062,438437.764937197,437967.525885926,435866.863337449,430201.041637442,437166.129971925,422919.69083838,441996.624143202,423255.848365727,409840.351392825,412529.270028306,412658.016857328,403216.792840755,392172.060524963,408492.386385116,379440.202174942,373930.985620428,395236.88263102,389805.708566076,395211.759319242,410177.355055646,377064.437532486,391537.554466217,362577.214779282,399777.936459824,386850.689825262,385677.472589259,384725.814564885,408048.236328387,384225.573774656,392208.284104997,443988.341833673,386851.714850098,395988.268939713,414988.851531236,410791.231158864,393155.473412957,402035.955382996,379801.157099762,402809.146856782,419214.43281363,372176.534044831,400283.208086109,421372.715481034,409248.166351381,394340.860653029,402569.461174073,405673.648131258,426067.219554845,436361.362103577,406379.982151868,366593.987022739,409314.011292588,413377.364996142,428809.969204301,416101.010645348,420679.59107302,431568.644987455,379192.637165801,382480.133856277,369316.123202544,386237.013043915,385430.932659907,382846.204798306,384353.848947967,366430.204911607,376234.030136307,544618.686791999,386749.02500515,373205.193731971,355997.083472321,355749.533219971,367530.667417176,379652.107319428,368228.028207168,363085.841326355,376399.438262089,386147.872563449,385082.452271684,384673.788398744,375630.689873322,372348.107551392,387876.083330551,383783.753107817,376961.438417079,385450.826347388,375971.764059774,378009.471153452,381304.844911378,373513.333782646,371508.569306932,384063.227489238,373113.099124103,383855.796361239,389484.515487576,387531.996026091,375019.038665559,397066.055408166,397377.5996799,394507.60567043,375781.25164551,381957.413481777,380420.509391327,383859.607058654,385646.25824825,400621.426791826,390573.968487381,394383.42214986,386791.093844785,396260.163416199,369078.743794476,395991.254726807,372389.664898621,408208.348817849,405248.990704652,392791.804199064,362307.251370505,390373.699801697,392280.711319882,388929.899807626,387615.397067274,364366.25448883,398442.486219513,359132.938933551,369536.668673892,377486.845375758,372179.033919983,384378.606320707,364194.816190124,379545.238912623
