"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D16-2X-P1-A1,D16-2X-P1-A10,D16-2X-P1-A11,D16-2X-P1-A2,D16-2X-P1-A3,D16-2X-P1-A5,D16-2X-P1-A6,D16-2X-P1-A7,D16-2X-P1-A9,D16-2X-P1-B1,D16-2X-P1-B10,D16-2X-P1-B11,D16-2X-P1-B2,D16-2X-P1-B3,D16-2X-P1-B5,D16-2X-P1-B6,D16-2X-P1-B7,D16-2X-P1-B9,D16-2X-P1-C1,D16-2X-P1-C10,D16-2X-P1-C11,D16-2X-P1-C2,D16-2X-P1-C3,D16-2X-P1-C5,D16-2X-P1-C6,D16-2X-P1-C7,D16-2X-P1-C9,D16-2X-P1-D1,D16-2X-P1-D10,D16-2X-P1-D11,D16-2X-P1-D2,D16-2X-P1-D3,D16-2X-P1-D5,D16-2X-P1-D6,D16-2X-P1-D7,D16-2X-P1-D9,D16-2X-P1-E1,D16-2X-P1-E10,D16-2X-P1-E11,D16-2X-P1-E2,D16-2X-P1-E3,D16-2X-P1-E5,D16-2X-P1-E6,D16-2X-P1-E7,D16-2X-P1-E9,D16-2X-P1-F1,D16-2X-P1-F10,D16-2X-P1-F11,D16-2X-P1-F2,D16-2X-P1-F3,D16-2X-P1-F5,D16-2X-P1-F6,D16-2X-P1-F7,D16-2X-P1-F9,D16-2X-P1-G1,D16-2X-P1-G10,D16-2X-P1-G11,D16-2X-P1-G2,D16-2X-P1-G3,D16-2X-P1-G5,D16-2X-P1-G6,D16-2X-P1-G7,D16-2X-P1-G9,D16-2X-P1-H1,D16-2X-P1-H10,D16-2X-P1-H11,D16-2X-P1-H2,D16-2X-P1-H3,D16-2X-P1-H5,D16-2X-P1-H6,D16-2X-P1-H7,D16-2X-P1-H9
,,503.3240,13.53,,279792.100091061,306641.748663582,323257.644787936,284387.086657237,310665.074650833,267466.271690527,324375.929028305,336293.710984723,330419.291913922,329352.762637544,305717.099940688,312015.166265271,318437.989890047,325615.85211582,322832.408997641,312897.021121356,242466.442829731,310365.505540905,306928.477720783,300977.156868361,289464.703564843,307984.738379315,296251.756648813,303215.345453656,291654.436743791,296917.212382356,294152.102798841,286097.434404062,249932.72036109,286083.408194593,293423.069273769,293303.294160967,282831.935738047,305341.881258022,298825.813690335,301666.899148381,295818.213035135,276186.577341351,271755.873750382,282439.970886747,281937.170524651,277704.675542131,277236.10245951,283412.434297949,267799.654320207,278095.242231779,263303.888679077,270663.043627299,273134.099660911,270279.163514071,267900.164702938,265297.865794306,258098.774132855,278930.401184808,268600.892909404,263206.410078698,275627.248993205,261852.810893694,258068.267557685,261282.960438449,266556.067912996,252559.777767374,265164.213026673,282709.764101208,276987.944606546,269068.119405524,267320.337302136,265828.519554626,264157.53197487,271652.266178378,269219.307405737,271613.616607496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,452.0636,5.26,,71411.5271291199,46913.5179564211,46413.9709042053,58330.3186761474,56073.4632407837,51733.0394886169,48675.6907647171,52081.5288788529,48408.162652298,47727.217064758,50841.5279884261,51034.0998968427,48240.2169161226,48574.2952455749,47585.4114702378,46910.4679096984,47245.5780341491,49316.6797313539,49365.6762752991,50131.1446805419,53797.6020988543,50361.6854748536,50054.2125810547,51239.9699602358,55076.4884396057,51718.1320783157,53451.2317499621,54558.4840614166,59882.0635247194,61611.0773288269,58264.3062630005,54359.0406189271,52403.318736618,54173.3891453703,58385.8567193604,54414.368515045,52603.2265070802,56720.0035902101,55559.0119673845,60668.3543872833,58580.4103493729,60545.6360309447,56080.1451862793,58513.0613872376,49217.8543031768,54245.6885095824,56308.6981298982,55286.3493310241,58875.3917679595,58868.5552074585,54611.1876574247,60547.1666479035,57973.2059367677,59730.3257701798,60122.8351734008,61460.9058176118,67250.1826586913,64899.9728670427,64352.2054705201,62774.4658577042,62779.1357614288,65381.0084461366,61701.7449041748,55940.2248329316,63246.335465805,61953.7310042951,31206.8137653809,58264.7542020569,60154.6578885192,62922.5788441467,62322.8998702089,61447.0858702239,264593.231194917,259764.919348481,257921.699926941,249876.266636504,249392.854604584,259928.260108109,264862.247682739,257958.475231444,263715.738160523,260094.924187226,259155.954133331,251175.461644989,267721.151757157,253675.386226196,259030.635720078,254734.149616684,254097.796128358,256254.874503723,256505.010725326,252207.058538299,261889.810826613,259548.210425156,251220.988769089,249821.641662811,256575.844806793,257620.556666137,252685.757772461,247015.129600982,263988.967144562,260193.374151535,247092.789605423,252477.386461975,258931.398364136,260154.378379424,252449.301443267,236402.988695931,257345.53588321,252917.92059633,258627.976474206,247160.911955292,261992.83405365,255480.430317779,266904.033852234,250865.035033447,256880.753204468,267628.523945725,254756.059302674,249760.812150055,259498.732841325,258271.21020349,257666.301208542,259241.682160767,258992.81455423,259087.670019783,266081.704060044,281438.43631868,249311.678852012,266115.798502778,268757.493196014,253930.587612412,268093.20067987,248832.733530396,261420.472620941,247275.964032532,258985.010908875,226597.030104035,243564.910184693,226737.319370362,243027.350014496,248459.475523835,248712.697873534,245050.57751915,36097.2242690429,22805.0737114258,28211.0755361938,36071.1761999512,26962.5981281739,22011.0098515626,19912.0729030151,21035.7795003662,19887.9480434264,29305.3732470703,28140.0358681183,30863.0298244171,27884.4746329803,31006.2604016114,29939.7385353393,28919.9904517823,30612.5779648819,31669.9999157714,32090.8109262086,28000.8767482911,31098.2576063537,30313.9851896439,30369.5293296509,30189.5757801513,31590.264970398,29507.7522660216,28979.7728934021,30361.9407149962,30712.539266983,31114.4225887527,28109.1199761887,28238.3544886933,29350.7333905335,29849.1070610351,32667.4788158722,31692.2603357543,29789.1587675019,30960.786855957,30634.3499665528,29989.1197544861,28087.556255127,33892.8914598542,29245.620322174,32943.8179525452,28046.7474194642,29480.477011139,29741.1317843628,29579.1904375,29183.5315225982,29508.8595614623,27934.8767828064,29104.0770359802,30044.6882846984,29131.4025354462,30058.0045201417,30257.4980120545,30790.594174652,28465.25083844,29374.0012072907,26544.5664642334,29641.7801699142,29519.2589335937,28112.1141936951,26994.2574548341,28340.7679821778,28710.8247838135,31245.0957183532,26941.9059128418,33253.2225432128,33820.1093749848,30962.1950171662,28680.0700486603
,,124.9671,14.65,,107085.390440765,92012.5975395517,69660.4784132067,117482.541093107,70733.5756643054,32862.1178701786,106384.418789858,94673.3363183896,107670.422677154,107735.087483032,79007.5732398395,35760.2065890352,31614.0217120361,110663.870869995,117042.156691041,65010.5515521696,96498.8853130178,125433.494874208,71183.2626394028,91132.3312339478,105752.628944518,124099.634279175,72928.3868736588,133174.357079193,140550.280239014,76382.821972414,70613.46015912,97420.3298649885,87872.4392615375,89416.7238023062,126085.813089296,139416.280985351,79858.7566899584,124472.190901002,131622.697580445,54745.8885323173,87361.1928087141,107394.789274016,112048.407880003,102870.575321779,108243.734384585,87467.440470155,54988.4740535902,128510.052492492,136004.937838258,118624.195173827,119790.20559778,130931.818134763,131171.878047973,114697.713606477,129596.117241209,111209.745148317,135948.424364408,107604.18811194,119155.345341155,130857.67139075,118687.141153807,138699.781424775,126957.831675658,136448.120467042,143030.703214478,145586.920204529,131925.243553957,101262.353202513,102226.696457277,125599.131272828,110149.540179001,120684.618842988,115063.143604615,141713.388421141,142191.701333174,119471.715815305,53181.4579164579,41776.0875525818,38782.417821678,48764.8751214752,45204.5439199372,46743.4676397552,43904.77071315,43991.4574908143,40823.9403331451,37904.8031381836,38989.7166060027,37727.6162086792,40241.3354164734,34366.5347161179,42248.8318454133,35861.3574976502,37270.9037219696,37065.6684380494,38899.8149804535,37494.6575158386,39038.7396101685,40130.8092168275,37441.3528862915,42208.1787453157,40741.9325440063,40938.0662999268,39793.6475831298,37733.6818407898,37413.301999878,43024.1490705948,39766.6425370789,38796.7347802124,40920.6187595825,42186.694386276,40463.184390976,40239.078076477,40586.8583989258,41677.2045215913,40975.4002086944,36532.813706543,44906.9635422363,38153.7521620789,36965.1759016876,39241.1088976135,39876.7264276427,38739.5781218567,34354.0241118164,38701.0854019165,37194.074229477,41901.3850962983,39016.2156641541,39530.857254715,38555.7213530883,38883.655181427,41111.6929538574,47881.3368735657,40938.1154771879,43205.2880008544,38255.1847125244,40698.4608499452,38398.6058196716,38362.4399146729,42104.0419848175,37892.248896286,39595.6008572236,37937.4855650636,36743.7515888672,38758.2095837325,37982.1183655091,35310.0454368286,43505.9677756042,37269.4105534669,54182.1326237248,43269.5878504563,50237.2490647117,7494.70432630727,56221.3286456634,37041.4610170054,7584.72567991791,32397.2024495191,13515.0859910141,5724.67538432772,7701.54380574869,7098.33136445265,10924.74677417,39964.653107675,51239.0441792513,39491.3602919112,46278.9187072264,54077.8979039828,16751.2066557897,70504.9495838012,8352.99473949687,52368.1336215996,4985.78515358571,39571.8631911509,46901.0731782837,43998.1377974893,54166.1337641906,6934.58528997542,5967.96127183991,9078.39152045898,48313.0190317853,46602.8012426758,52647.3759711399,18396.6745097141,10750.8408901918,13186.4545934219,8504.46808844298,15759.3180376801,16290.3943627518,15092.9950753431,50308.3761276389,17296.1763116908,7667.74158330378,54227.5774119261,4809.81951293946,56298.9464368038,43150.463582552,11895.745445343,5104.29270693927,7794.83429891964,50463.3475603412,11392.5864788923,47570.3138445739,52982.3094063111,65877.7646675261,9197.42969082653,15130.8611246743,10828.6609240723,57018.7391994809,43686.8876638694,8951.33397314464,66488.3497359476,6391.52741784671,6711.76669091715,13021.3130710065,11470.979818518,54166.5860168464,60315.8498527785,54412.790258827,6443.5271230242,60250.0968557354,37453.053565896
,,181.9812,14.69,,,,,,,,332055.296867449,,,,,61311.994435794,,241055.293204693,,,,,,,,,,276546.353099971,,,19781.763857055,,18127.4843781737,,,51172.926964242,214351.237851534,,228921.39942197,194846.401367387,,,209977.428194423,,,,,,,249560.122740875,,,,,,,74605.2271050165,,,,,60468.8138463838,,253847.043476454,,,,,,,,,,,,,229016.005597194,204822.322337608,205690.079970094,207497.048965039,239540.440118353,192413.693245096,202437.548067192,212349.018719474,194638.7954364,196787.808435885,181024.302789871,203154.89806959,210883.287066816,210578.962746619,192900.99077403,202188.289331776,208978.378987326,189161.420943628,232721.42943162,207522.943468218,205309.550678013,214512.776107838,195101.317448805,208011.245327368,213482.706935869,179885.354177858,196270.468145811,195549.039580808,167597.625774149,194440.336847626,217118.774175693,215648.31634898,197480.873254507,232026.526081341,200839.961545676,179982.680337492,192526.181686392,188103.694363122,191236.486507303,187961.8956538,174460.045411509,178645.938025876,195452.162700321,200432.721561358,216604.987081207,224223.2975182,192521.865855131,182723.398669235,170088.218519495,203414.363651937,237262.384214243,224352.703991691,162235.704459966,188918.117189064,196542.741860761,227578.577999129,266567.315447024,209246.185806354,186054.252672333,215682.876730308,287893.859967712,161625.56395368,253544.802740695,208084.491417235,228329.615044391,226395.948105473,205424.446475564,196400.258534371,205002.040183959,216228.590641015,205468.487624491,231871.507175229,270031.234278941,252777.565560899,224477.694515577,243348.574018386,212030.88850632,256710.842631379,224918.642389281,262529.595281028,253996.090420124,212866.616892478,205186.728882063,263382.10620314,228198.605950278,220921.849904919,293828.727123525,244273.123976911,206673.900867587,141175.79440484,163554.385574025,212037.158773165,214705.384821903,231960.622214293,248839.784028332,214876.841189809,196399.316259639,266044.874471446,180287.904304134,232170.56876102,195223.748043749,221307.564590827,251189.578149753,222053.813758569,253913.007195425,198867.090040177,192838.012001335,175362.760543397,175519.041338319,201162.837404801,192402.407395289,245779.403703362,245416.995378559,252241.455149358,225309.347118735,197773.865137031,193819.993911426,209293.589555009,242728.406066558,228699.792471914,220740.511369885,179787.799594441,231576.009126093,218990.349542135,188693.757903611,197697.997974106,237063.155908655,251946.535191337,176073.650297111,239260.678095871,186091.232701077,242115.099054285,204714.305614283,249632.409795745,202027.492748734,224337.831692565,250513.609466809,250457.06309352,255128.356995416,202506.602266965,234660.646009494,199385.41629457,216844.775480164,261837.539183147
,,514.3754,14.59,,,196189.742506714,179401.926547607,,,,,306165.489342653,239450.430384277,157435.333139649,147969.755061677,130891.092579862,140737.672964158,127705.479115783,120343.106724427,124846.920828613,129273.990928894,129863.193865478,152805.490008379,130500.449404109,150722.848345825,172634.901786561,173056.876431092,178639.684318711,171233.441996765,130093.457034118,143845.179698364,151870.749416795,129266.505205337,162412.087248199,150478.82102356,159110.229250946,135540.218217041,153723.18690686,125252.794150049,128222.374097107,165991.509529725,117302.47790625,140502.847043946,188571.579638351,156470.714253661,140275.617952698,137037.016109619,116848.440477875,126459.0260354,141122.656086823,152801.516125305,165791.97509383,144825.724437775,126655.110864808,128232.52018555,130032.378837587,126304.548322083,156954.857144868,169252.407387451,158473.829493186,165525.69970752,191128.758492065,163265.968907531,157432.03893927,156350.951469971,136686.929085388,140562.692515976,153133.067442383,137299.638638184,128006.234967989,161219.855732482,135612.229055649,137079.978136994,135496.067662659,111637.114739807,126405.414509155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117.0712,1.03,,79283.5626528659,129705.746680291,161446.851993663,,93940.0841086758,108885.606662111,,,196974.431535084,62600.5825943528,102501.879453125,83190.9531155679,86970.9116630165,,105905.460469222,,,1288238.00038663,88254.4646119824,179592.131760198,,149159.073289418,,,99977.2439983201,,169665.064915567,,57411.5666322074,85895.0194024276,,,43094.8214991476,,28114.1177376549,161819.592717207,,84338.9438810737,,80518.9755754053,70823.4137170283,78697.7400444135,,,53063.1190819438,21640.3572899414,31008.4744228516,,33982.4663861187,40043.9396379298,17581.8410663169,,,41874.1520411684,51857.7636280938,74477.0948154984,29618.2523129465,84457.5167791991,78893.0147705669,84723.4206172851,48694.705605175,23773.1529417769,24639.9929711022,42930.3925381999,41492.4803304032,39641.1388236634,39489.3013372464,132896.321526462,35184.5911276495,67461.1350626295,64807.2776187694,1445320.44822869,1064024.1222758,,111603.259521598,42161.7963769531,128650.144131385,227515.805004866,39203.8529999999,,,43919.2204036828,,,,196733.665519323,,,,,,,,,,,,,,,,,48883.8479238281,29013.1144570313,32609.9308183593,,29979.7008150215,,,,,,,,14875.6337504354,,,117147.045902104,,,,,39999.8917393733,,34009.0345546875,55891.8336994257,,,,58734.6656332534,,50075.7716367188,22319.0709628907,53883.3770185546,,,,,,,61035.0130765221,,81172.1918489228,591720.185389277,35936.6771087746,66271.0001548538,133926.509506738,,108337.19117289,207554.34876602,585931.873551873,158607.694088583,205487.268816065,37720.1782965366,87286.9978990339,86887.374211914,61819.9188542329,77578.9975877114,423111.34635852,58061.6796009101,72306.0489995288,42015.6592495322,112957.788348896,34929.5626196538,986725.555522543,48763.9108441963,36009.4880463123,167023.730968099,130907.664687442,58729.8232091554,52951.8197898026,128960.502075036,93843.1101710648,63024.2441070251,125339.413872262,160671.508835005,54592.3396329289,42627.6982384186,195940.387896349,130334.912521471,52761.5079872818,61016.7431361542,237253.535692803,53264.9474446023,87225.8532915958,160598.404389038,22223.5431102944,83054.5306744145,46525.9692718888,204311.127714183,94593.5210416958,199296.374673108,66139.6551485623,408175.218409982,169970.758863218,693662.498850219,129882.090063229,516156.637480675,226234.011033219,156176.239450261,85824.1817001018,138820.196123475,180709.96932213,298168.173414916,61604.4545971184,46704.1210043337,76147.7189390359,95172.9783448944,59094.6616705998,668325.923776077,63701.1830821343,59432.7524951897,42867.7612867165,103971.005954304,72315.1030336876,118882.3068437
,,120.0436,9.76,,7656.70414599618,,183962.663784546,,,,5888.41017400582,,,,1675.42827998733,,,,,10182.3308879046,18500.5073595562,,181736.698270142,,,,,,,,,,,,,14139.6406266472,,,,,,138464.746821765,,,,,,,,,,,,,,,1296.82634322044,,,,,271940.036711439,83894.807397663,,,,,,,,31280.7826315172,,,,,,,27232.9276712891,,,,3417.63974804696,,,30245.1540263671,,,,76191.0817368164,,80151.6137649742,,6472.11106878081,,36181.9436540039,51928.6007873266,80061.092870943,,,58203.5357999631,,,14767.5369493574,,,3695.28380790409,10217.7317677407,92109.1597587369,,5881.99969140639,,,,4333.43684741843,,20564.7985237135,24311.8012716936,56123.1229027152,26408.3237016603,15607.6967299803,,,,,,,,17323.1370444919,,,16074.1158602756,,11295.4367068574,,,,14919.0357246031,12576.824519086,46312.1277183398,8516.47232291691,,8960.08372429622,,,,,,48817.5380798341,17972.6539864387,,,100006.219543931,,,,232147.504424524,,,,,,,,,,22003.0236052537,,,,111391.740224297,50989.4134638673,,39816.8574230958,5264.98698842989,22193.850988037,,,,,,,,,44873.0435177409,25696.9107416992,,,,,,,,,,53125.2458204164,,49721.3521809488,,,,,,,,,83516.0347571448,,,13140.7717924805,,,,,,,,,11484.8787782064,94900.2666230102,
,,364.2619,7.91,,,8627.32188406373,,,,,,,,,96478.7988647073,107294.254818634,,,,,,97485.1034972534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251886.850754762,245486.072294205,,,,,,248675.618802002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,339.2521,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85312.9350362398,102683.588169089,112744.671333251,259379.394863759,189543.187823437,164437.919898053,137233.385235367,128030.910820801,126180.821547792,105084.473708447,93476.0561627641,103703.652246892,100406.498681381,101782.847739818,97421.1101827184,64623.0706654815,89759.1814168806,91834.8635104974,107666.78928973,98150.4770312773,100221.343960115,108333.477951354,122498.966788936,116106.395949954,100385.552516207,100366.856198358,102740.085002376,92356.9589950486,92770.6869966547,82814.521105289,88039.5768995455,82637.227403151,81005.7962747556,77492.1827983551,88355.9440795366,102236.852057618,89711.3656265493,82870.8535654222,77545.4485626191,79811.5912591649,85401.859807693,94094.4583140948,86445.9051615964,81605.848343395,78492.5317863731,85589.6893711775,77698.4766890123,71974.1350823513,89030.4725297235,82572.6877394796,88442.882754023,86144.8235256758,86316.6804632654,76130.821000824,38439.8694840238,93587.5393550206,93183.7609046864,94452.9219685301,91523.1779736228,91346.3863533908,89060.9862519457,96951.5861974837,84314.7844151365,84519.8789452428,85306.645588813,81057.0383337963,91977.8009744131,81364.4924216383,85467.4780467285,81612.997071708,83817.8006754838,86990.1519590875
,,129.0537,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144347.489238281,,,210648.57328125,,174831.764859375,,161512.432910157,171652.97696875,,,,,,169521.307765624,154471.679578125,169789.71384375,189819.489320313,,,,,158480.155640624,,152993.745328125,131735.146816405,133488.179144531,,,184903.240335938,160815.524847657,,132815.832433593,,179731.177335938,,,160359.649638671,163905.639988281,182191.442687499,163076.915167969,164848.008152344,,159823.541048828,,,,,,,,,156399.712066405,,,,,,,,,,,,,,,,
,,512.1188,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166.13244969938,,,,,55433.9561374201,,,68437.915295044,61138.3414137177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128602.56035116,,,182884.390102018,257254.07518923,,,,,,,,,,,,,
,,760.1521,5.26,,64258.6449528809,45975.5030966341,47029.4795358887,60918.2561259002,48984.1133548584,47276.892815979,47310.7723900147,47575.7731462404,45581.562949707,47049.6288499753,50793.763183029,50517.8463227231,45295.0207648165,46648.2425587769,43051.0673842164,47490.3550749053,49106.9615402831,45187.8186503907,48073.7826603089,52332.7070259704,54984.7798143008,48642.7105643922,46031.3363705521,47355.7878887331,47647.9593206787,50288.683638855,49890.4555267947,53987.9644475098,54690.0819358827,57427.4911671143,51234.47875531,51017.8352677003,54416.5314755248,53239.4767707059,54343.5351470032,54958.8354534757,55043.8923601075,52172.4364987794,56984.559216797,52155.5827509765,55987.141673462,56210.0893531493,53201.0960119629,56012.7386499634,48161.555619339,57200.0662788695,55554.0512817384,57095.2279709471,57257.8756921996,53224.8912885743,50430.9264567564,51621.7439270631,55669.9155824128,55750.1327680054,55707.612957733,62541.5430098878,62825.0157283935,58363.7711747132,60478.6220417481,58966.1081981507,60400.7517558592,58894.1350001527,58125.6397474365,51169.129772461,59155.9875662231,64912.9437904814,26772.2302422181,50451.2006359558,59448.1620864868,58351.775401123,60623.7327813723,59512.8804561003,250211.068235246,256382.656863328,254933.367795639,249289.667361572,247641.441638947,248314.64536084,237788.465612274,247382.936511153,246351.157705964,240674.641898926,252199.1430896,254993.309345993,258632.008180268,249255.542634643,255912.346774292,249064.823469727,250979.587448869,239076.701232849,248690.382025269,246606.274258087,241837.413362059,249139.933651734,245538.701435921,249864.929191651,242973.811985657,252589.222897003,243619.641290772,234476.235393676,232429.087357727,230621.110117997,223810.822164612,239211.653960571,236338.594632446,233465.419535827,227701.818468505,222294.13816211,230411.735549561,213143.860959596,225583.334388489,211876.569923218,226800.415285767,226322.745423095,229396.371661744,226966.051099121,229785.405300293,226877.149892945,217693.992990967,217103.77451123,224793.424994691,224838.122450561,224896.509377274,221755.402624206,215890.372617416,216998.738060043,223703.857630371,281598.116548829,205392.311460815,228225.990342774,231883.44823474,215713.568836213,223555.404807922,213943.541910828,225155.899567329,202622.234077149,217204.600404969,179111.369181885,192976.025834046,195621.717824616,205692.242318482,217455.970811646,212075.711288207,210007.917572861,33242.2315358887,26494.6974180909,27158.9198946532,34429.9719971925,27756.434999878,19510.3192017824,23578.8508598633,22183.7925457764,22224.5537750548,26925.9032045898,31507.4049030762,29553.935399994,29457.9883775634,29121.028472046,30325.4259616698,29715.4712556153,31844.8911673584,30115.2451708984,30726.4878035584,30219.7960742035,31310.1703174133,29928.6582994385,30691.5797787323,32858.9358828125,31773.8376877442,32988.869265869,31824.6483015747,28614.5340487975,32431.9654947509,29305.4826034545,30140.4971889954,31486.6419024964,29840.5561063537,31616.0010386658,32439.7500615235,30209.5198826598,25910.1204184571,30822.6437651367,31385.3361553345,28882.0807513733,30146.8254517822,28906.9704132081,28927.6748571776,29252.7364864655,29693.73058667,29436.0272277833,28632.6566268921,29282.5908914948,27606.2883804932,29154.8006413573,28130.4587256317,26655.0869698486,28238.5972490843,29543.9986843873,28830.4084949342,26789.8186245118,28878.1219382094,28686.6947687989,27979.4236541291,27927.4838272171,29602.4682650146,29352.5645407562,28967.4292834473,29054.7887315675,29723.4681361695,31862.5657611695,27587.7782461089,31924.8855626831,31932.2766920165,29002.1416032715,29861.2951455079,29859.3939049073
