"Compound Name","Formula","Mass","RT","CAS ID",D8-2X-P1-A1,D8-2X-P1-A10,D8-2X-P1-A11,D8-2X-P1-A2,D8-2X-P1-A3,D8-2X-P1-A5,D8-2X-P1-A6,D8-2X-P1-A7,D8-2X-P1-A9,D8-2X-P1-B1,D8-2X-P1-B10,D8-2X-P1-B11,D8-2X-P1-B2,D8-2X-P1-B3,D8-2X-P1-B5,D8-2X-P1-B6,D8-2X-P1-B7,D8-2X-P1-B9,D8-2X-P1-C1,D8-2X-P1-C10,D8-2X-P1-C11,D8-2X-P1-C2,D8-2X-P1-C3,D8-2X-P1-C5,D8-2X-P1-C6,D8-2X-P1-C7,D8-2X-P1-C9,D8-2X-P1-D1,D8-2X-P1-D10,D8-2X-P1-D11,D8-2X-P1-D2,D8-2X-P1-D3,D8-2X-P1-D5,D8-2X-P1-D6,D8-2X-P1-D7,D8-2X-P1-D9,D8-2X-P1-E1,D8-2X-P1-E10,D8-2X-P1-E11,D8-2X-P1-E2,D8-2X-P1-E3,D8-2X-P1-E5,D8-2X-P1-E6,D8-2X-P1-E7,D8-2X-P1-E9,D8-2X-P1-F1,D8-2X-P1-F10,D8-2X-P1-F11,D8-2X-P1-F2,D8-2X-P1-F3,D8-2X-P1-F5,D8-2X-P1-F6,D8-2X-P1-F7,D8-2X-P1-F9,D8-2X-P1-G1,D8-2X-P1-G10,D8-2X-P1-G11,D8-2X-P1-G2,D8-2X-P1-G3,D8-2X-P1-G5,D8-2X-P1-G6,D8-2X-P1-G7,D8-2X-P1-G9,D8-2X-P1-H1,D8-2X-P1-H10,D8-2X-P1-H11,D8-2X-P1-H2,D8-2X-P1-H3,D8-2X-P1-H5,D8-2X-P1-H6,D8-2X-P1-H7,D8-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,536.4962,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113431.063472711,,,,,,,,,,,,,,,,,,,,,,,,107847.226555909,,,,,,,,97500.4873011484,,314245.584231689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137077.567030956,135856.148958234,,,302249.59094449,190446.627065488,150535.868900846,148351.263692829,123872.648028624,128060.136530642,100364.660174546,123695.815908367,77298.8481368906,93788.372142621,111518.931299101,124222.045833155,57140.6515547819,128124.637021595,137105.915846832,139124.351072862,139607.819996036,139208.058575665,127082.556772595,139553.565019615,133053.263048938,144163.104805332,145778.318719607,155193.906259075,123424.176217979,131049.566302955,132724.909868591,90240.1068203763,139257.722584059,152560.911322903,109820.883478865,167846.599021686,127933.786509521,147214.287220061,150525.759170265,155019.310536627,144748.102389671,149162.766502031,157187.378836015,150416.236157297,146634.618983745,181630.636925527,182900.91527012,147800.78925842,92177.4815510229,158186.023773574,197099.751353516,168637.927379968,127438.354981335,115124.715257237,183955.704102529,130196.252601745,131612.631465108,167433.337809944,161293.241995008,130319.460727713,140720.020739616,178577.503355287,189008.129449469,184040.81518005,145212.771509186,171384.66084056,173851.269014481,191916.98770606,179665.142907923,179867.526438235,172968.077529637
,,539.5264,11.98,,144805.449640887,89788.0563635323,90822.1787980105,123413.371659852,122438.434786536,110619.087663153,123986.825707909,140230.43230365,84047.117890117,92783.9157422426,111487.874701427,95448.1764970356,98810.8096665209,105433.23088637,96827.7847909564,78442.3105687058,89103.502630717,81937.3770450453,87979.9107588426,91228.4023081998,126465.087879646,95506.0727852685,110721.714324966,100592.357515774,90423.9187607695,102617.285914968,133100.932422012,118389.109010773,93294.7689640849,98960.3419295699,110593.609220443,105216.281681103,89799.5255593012,90259.2907959403,85128.999638746,110289.79507031,120229.206119049,112902.007767215,93086.869157287,106389.653354103,88753.6144225712,115215.768447527,90353.39012015,109440.296440891,95332.6751105818,89126.3107158829,90101.706797427,122641.219352811,92187.2823385778,115153.069932223,113525.375612079,113164.116439877,95740.7072764905,115207.844309587,104388.787707683,109577.395772694,98323.5657838809,102959.450202055,129623.671809772,119285.609848138,114836.077505856,94649.1391189497,133554.399132599,106205.479607332,84408.7187945875,125927.840454987,93034.7127224419,112321.615171447,106903.235328101,105235.510752176,110566.519332798,96414.7493894539,271959.85034089,262801.273983216,283657.570030323,247572.078066226,262861.886479187,272120.339440952,264671.572028275,277697.791974916,271145.860080583,273788.494109579,249236.871018157,274801.769991427,288327.420522969,273078.545917047,292387.174844614,285627.996244169,268323.466844149,268567.642363801,230105.655117163,277120.84664782,265306.564731526,250409.161116988,280900.052756201,267222.285886306,272022.819564302,248393.722898521,255494.045039542,259341.978124656,234964.377323353,232893.147740513,245786.850414893,266798.420848654,251630.885226368,253737.346982029,269392.528252977,257215.850972381,255144.17282178,225258.429692707,245990.546375274,251629.152472751,256432.613208642,261276.293942001,244339.131468255,239135.992220073,259546.768983683,240327.469696658,250820.869807404,240509.084722437,238434.239840851,246621.925272459,250007.910804548,250616.829794718,226220.830758425,263044.210976019,245198.043690029,250961.983762166,214465.840491367,235549.730708027,232573.131468377,243253.969682119,240602.738701233,234991.892114667,225651.157231045,234276.244527039,235199.814450871,237067.654736454,217675.842275313,228711.977127001,228456.618737229,266653.010672506,288569.548075743,231813.083593079,,,3549.98057720956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8688.8543674316,,,,,,,,,,,,,,,,,,
,,638.2102,13.19,,,55412.7282887115,130767.395416824,,,,,72908.8635100099,,,,,63067.2969435806,117621.525855911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222012.155665878,265510.722795197,,,,,68856.045670227,81399.0467884217,222734.288513313,272472.31956189,279064.496595871,217204.123734627,132044.639062195,201151.156603012,127450.439929009,234333.244308884,143142.398195709,222076.089423447,345775.664067032,247478.017063796,232334.210600799,241330.751519455,153285.207059465,287220.450995728,238206.228383814,199055.427085495,231363.921396103,253551.477731492,195545.576529761,215818.311305716,215120.370919891,198295.664730749,313568.087510849,255799.6954263,168382.011000946,116660.457424544,313601.748901917,218673.559513424,204578.179955185,183479.632568955,199657.357711944,247143.2982425,252856.645860275,177003.672345001,178364.863013947,153735.944190712,269788.736266464,150836.999537201,134580.075788788,165993.26897673,197687.567287858,215411.526367607,164462.975302109,194209.466074295,71691.1799251709,78197.5648654328,142510.675465925,153150.503333984,193763.218141312,199444.065372078,191669.738046569,100228.058993292,158966.240288306,204379.677951431,108129.838839111,161771.676239444,193579.410721435,237241.390454208,,,92848.9602923356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,181.9714,14.63,,,,,,,,,214407.771997303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197739.024366447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250769.70617998,188203.308577169,,,,,,,339780.529077423,291390.121093678,303842.8718095,302138.716137132,273477.734593008,295833.020545641,288560.923201995,275586.057963809,300993.852964558,310628.404323769,196656.4367185,79032.976247032,98366.3319921477,319935.591851282,273315.827459638,165638.715485692,223888.309368433,290879.462798768,243009.960006621,298874.751834436,315852.272604816,252915.798301462,195858.675359788,305986.468917793,315629.605360885,293602.57519394,273398.353331933,316259.782521008,232052.465326456,342149.150842843,267434.469003616,172279.253123914,304657.738105714,315973.999024097,285222.975829596,281283.883058733,250011.523449219,303604.801018485,244057.217900724,207730.773037596,254226.858111872,271672.054102117,171603.16991096,250225.854129884,280877.683620336,327870.249110504,272541.133647659,218786.787806732,295302.511175169,279537.828062256,330766.572917181,180832.960227993,,247559.8180415,194191.152871005,230441.376641159,312543.621448953,332899.927658662,344789.009337162,264537.530308901,319136.639111162,208018.485547356,323682.344138248,280563.005802672,265955.511770988,257423.53439075,343885.927705744,232120.360389349,273766.315161037,229518.976629984,270856.116785502,312328.504014841
,,242.8625,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17979.7273454819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8055.13345349111,,,,,,,14454.6293245546,,,,,,,,,,,388216.436974124,49464.7338521022,47974.4052911089,55631.6001763329,82661.2873699949,277645.127375266,58666.3279336662,48655.3436792155,50206.9260577567,59924.6914542837,146732.718763259,104508.868702578,51054.7921598842,284584.348699842,53133.4060006567,333033.214732398,45401.9366125913,106585.534400146,34161.3321825661,50407.0503957837,53185.7234928016,49720.7979744871,265070.279913508,214118.661108217,57539.8267026997,44459.3820505256,42877.7322222052,70897.7356907757,49248.9718098708,49079.2405968494,76497.3315670177,52964.5221744028,70577.451539336,48393.3202559554,100841.619535056,49735.0067562283,52459.0374205382,61665.1646716426,312598.712304604,56583.2108922725,62559.0334491419,57834.6725433007,104837.81943896,120998.102110216,43283.3056038533,80252.3097544402,70602.620959139,266458.254578727,183538.101192762,53722.5461431847,181904.424880196,193838.635202081,92028.0014917839,55493.9285690809,177142.302718496,34600.4734371259,57538.5583325102,72393.3204887827,56527.0610571206,32223.7635136767,127595.896864123,44917.0529178772,53580.8480550818,103331.80865363,55518.7851785593,53861.078014331,77625.5576997255,54978.5090312656,278619.542237592,48215.4645793462,54774.652709657,35828.5207195115
,,559.4322,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199720.686351852,182773.42986734,,,,,280214.442536286,240264.640092384,172132.391001694,142738.444070434,140772.796156296,164373.212080948,138994.731459595,131653.214362305,125453.488524811,126017.150900909,112004.874470093,158304.146598878,129976.344096054,137263.639680389,148237.864163897,160612.925201233,167354.096680771,156828.634744369,120737.255809723,133904.785817047,133928.961067871,125959.774406646,141886.348177963,136309.693500526,134880.470751678,107402.123923919,133250.876380325,119148.989824691,115620.452512146,161644.175542298,104415.345744095,120671.729774872,166077.505136718,146263.878959121,128946.602842621,127885.697083557,103826.342934586,109366.585217369,123835.904900696,126002.528336837,130131.001832092,125081.659957672,112939.804919083,105562.030856766,110137.701711411,113255.960115509,130740.895729904,138852.692953354,134154.894037903,140828.297525604,146278.208686325,124775.126241684,122271.65651207,129943.958736328,113352.2311073,121081.203453277,131331.285902344,124330.415062317,118281.46128772,131203.597612327,118256.131492981,115725.604944703,110779.694144577,102187.846298248,113342.129918244
,,181.9809,14.72,,197107.188259526,170992.871630616,169489.276840732,196924.612485267,197806.708278054,165771.937324843,172016.487637021,153339.767710177,166959.951478196,181701.004815719,206802.383556392,161510.929183945,207953.219894165,180123.7066137,180867.352693877,160389.930115448,177086.979917907,214974.390892125,182079.345855394,164140.668657387,172527.400283637,189486.52973338,184605.598579195,167155.205770636,180123.125439097,168180.516948873,174144.749098956,164405.502025782,197899.339595713,182491.440367228,226673.071202034,179956.40743058,202680.420297225,156796.815141089,187336.2579451,139534.436330191,207139.988947943,166003.170111132,190529.044423327,180318.787551572,243533.804294534,164996.666798014,174107.242328029,144151.728864796,208157.58636235,181406.739866338,161782.582944866,155327.882401893,148155.231102295,176171.249000678,160639.036393924,181239.366826189,181722.553383995,163350.720848183,189596.996710527,234756.268417388,154448.780183467,220018.89184177,158369.675506323,160519.584320862,165995.838383297,162269.13266202,158816.818703927,163519.428581475,119140.72835376,172962.951115176,186255.124502843,195159.307256287,140260.702879855,184532.884277528,146438.236869825,170687.24967511,235397.592486284,222322.320190636,220422.646086742,244826.693003268,215885.526654816,255896.711791373,208089.850044117,236032.09500007,205083.92118639,206494.67239508,186953.271165582,208181.213734369,219105.823555044,226416.262243726,224353.256750282,218748.627900429,209395.914176895,180077.633003246,233378.37463744,197596.926783676,216907.815135575,189039.422768874,171303.173525448,206688.454007717,232841.533436673,175330.203499494,194753.107097994,211783.544448529,186232.668363881,190380.581384041,201598.876818274,216266.768896797,196695.638816957,200160.742792228,197943.730271193,174294.8827238,205744.231433257,196884.257847761,192086.766818479,185175.147178539,193818.720657418,206714.136095444,158712.53568283,190518.826610024,229561.58546825,215296.960797238,213440.850735649,211649.467318313,172237.485388717,204844.156777986,223098.278048234,210299.372914159,163096.343888465,195644.148067264,197237.86756626,219503.416795457,235998.548739006,186386.735823289,187822.299301079,189841.828010783,285906.082774597,259545.300097108,192504.187099086,209083.050985915,232703.020073842,250534.346147731,205626.257318955,199684.137871991,210422.492337572,222502.472766576,187145.179277369,236279.74373657,156238.722548264,142670.39969558,150773.92338529,127619.223174038,142772.126885081,164420.025773849,133817.448427652,121690.958507026,143433.284376643,117469.482721852,144211.662876171,179833.446542987,216021.054487061,136961.960498797,130750.885710821,146728.180418591,149516.475587043,129487.569986319,158638.405822873,166148.056395029,147240.179884333,128506.323835659,134060.750745385,131982.682721512,135003.028587049,152840.69831536,152920.960610262,127702.883888615,136885.129862785,130514.693003767,110719.830896555,127631.488770125,132659.311682979,125027.860090222,129804.930817139,139534.200250119,127042.500053679,151761.537404724,133830.380775906,118701.536232666,134285.600375395,160217.273832684,129664.325846348,97675.1728266885,124847.370814336,135856.565187766,154868.386432478,139694.871403531,130882.490628574,141020.513935065,133985.676047923,128171.840478024,126918.338418164,140170.80923126,117904.046075513,139965.779481285,122352.632116207,174427.831844298,143963.581226327,136765.084784857,131193.118070363,121698.149069436,130105.965520337,140211.188695552,141433.685420908,136446.736307147,144150.690807951,121438.706397145,126940.642472252,132647.712461832,148432.344276937,136122.994447765
,,367.3983,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14368.5111679689,,,,,,,,4998.35192028806,,12962.5698763257,15496.4484111325,22720.9174511714,,2990.10913842767,,,,,30444.3359062505,,,,3642.38273876945,12313.1796865234,,,,,17842.6999035642,,58604.2847812493,113426.068183593,,89499.8512668451,,9350.08786340329,128376.343551269,41862.5711308594,31471.4198339847,40315.0113251947,,36443.4206240229,28764.4593024901,13745.1856205444,19307.8907988286,19485.6367265621,,55570.9460947261,193588.657640626,37860.0640202638,31565.4694379889,23992.6131884766,64403.1913107905,14784.9383209229,6454.95276562486,38943.8975097659,53442.6503964841,,22975.2961630252,15051.6903925782,26040.5576323243,22142.616386719,,25682.6231923822,24832.3497626951,49122.874875026,23639.7729094238,40271.2569956359
,,156.9952,14.67,,16981.3335833731,59976.9924538765,48652.8115339121,36902.5877219846,26687.3719465845,34661.1596644567,50897.2573865957,60252.1093750005,41638.868387695,32451.4018694423,111887.281822087,78392.0525178342,110165.110385936,75998.9524176042,75555.9006484687,89897.0137506257,107884.508883298,44601.4585949353,80387.5535991991,88397.7956662299,47026.6882488536,74046.932339828,42839.7882462112,237006.663360866,61892.9619045411,67165.4676834728,31943.0324682214,90467.8811722049,93849.2194937599,99422.9044362144,73358.4398172312,54600.659643141,34354.3707760842,40821.953804136,37741.2350563319,85478.3733383459,61249.3165174831,55478.945883059,32681.1821412682,63423.5324473455,84670.9017954447,82929.5802667241,77446.7187512796,60717.5631543033,97336.6093311401,60016.8581865962,109883.082102506,77119.5680236869,65852.6314237053,79185.6223177631,36398.484048261,43033.2132399813,56529.0477174648,140311.22384833,63671.6846896274,87784.592598237,69341.438863673,91447.4819783149,36074.8409827642,50546.4178602575,39253.425978511,101174.618383504,56608.0811706311,76045.5768513686,54484.3963688343,44831.2530979597,83459.7227560044,88482.2940813419,73497.4036336022,37239.9213043493,48976.8604283579,165158.574010669,14578.2083889508,13882.8244635397,,20163.530357653,17055.510483716,22764.1269883244,26520.8650174775,19753.1649604343,18766.607114624,42868.2742441407,26112.9550520655,15403.4001005484,17475.3047506216,16900.7304607093,14365.0130628733,13737.4012887544,18869.3962591289,10222.1684538994,16324.6560794676,17352.0677067858,57528.8736258896,19438.9340258201,21958.6426604336,27529.6571302569,14742.6995382584,39844.2873946353,28404.2725718728,20733.8350229544,14089.4482032323,26207.8781530014,27551.7091697736,,25079.5906262653,32358.8290040579,25772.3836745655,23183.4098070068,39142.4963576356,21854.6436871517,20954.3272672182,22747.5648591512,30296.4583040167,25044.7432834354,27388.6415614952,23180.9419765158,12899.281103357,17903.6079830426,23023.2700517542,20252.8893653965,21949.1579858529,24293.3785740311,24412.4435588656,21708.0465282586,23763.5841081635,13824.0478473772,10861.0741163254,28195.4674233502,36712.8437103821,15910.0328080704,24324.8411434976,9826.07298248288,25499.1402061933,26475.1783499452,24071.5985316768,27373.171938042,20525.0565352081,34902.1483659236,19027.7832096698,15376.4034180956,20018.8289820503,18426.1770753747,40797.2833061494,18654.1965773929,,9956.80172200423,5752.91794541495,7694.60342746931,5234.34785068441,17680.6648849201,,5375.11593264648,5422.57332588868,3457.93086951593,6656.48236178577,14496.2281431501,,3256.25040684648,32219.5785662841,16838.7284630097,6229.84884250254,2746.80003134045,5428.79152800031,5356.55908809246,5298.18027955731,,4430.32365865914,,,3823.79340398788,6353.75105958239,6510.24744300336,10086.958476776,,,,2204.93099317666,19079.0965439329,,,5622.33396809915,9930.57430845036,5591.99262439267,4912.7973259026,,15449.1456942564,,,3456.87126452645,3564.19906133776,,,,3643.96130755988,,,4651.37633742923,5988.08466185724,,5769.9927405572,,,,5694.52364874255,,,,5554.80295024897,5583.8321264341,,5714.32882104091,,,,5188.81780970817,
,,124.9783,14.65,,145653.219655805,112127.556527555,119126.91476693,135475.359925517,127771.435863228,117225.660000738,163727.413710131,104630.576071506,110440.082992752,91413.9744373529,97427.6172173148,105914.596312091,143243.364965199,96330.3199969372,101809.053525261,112046.213569596,119339.126456796,74134.2145096198,233830.851568668,54750.5332554631,161585.789567455,126128.544062065,61752.6792341634,109087.905826803,131735.758390283,101574.449209649,144388.202737018,92531.9327586512,59547.2308670785,123164.174090595,103112.561098924,106488.188670289,79240.7202784108,125924.180609455,95890.5844987867,73193.8437747423,120997.421821633,93486.6944919869,167670.034256717,77433.0753031363,101620.49864951,116530.622340394,160041.777848973,70663.5409903527,110650.688942861,134861.98971537,150243.154427534,101013.908730439,85745.9175648847,110066.201648724,83529.6471115005,98319.6969397558,132043.019176045,101398.966750763,125576.523540648,161053.412015841,91383.1567304683,102912.415264216,96210.1133296985,122552.456808279,128926.308750451,61523.7330416195,99403.8404978317,92947.4555621711,79651.8019469426,99716.9837336394,150031.203335837,137529.639009244,103060.852731567,119362.90082855,89312.5613611925,97686.0500347292,228729.648404262,264243.375857332,278076.608347723,228148.829610214,289001.678991326,326310.779435133,317833.618473693,275410.769660457,214825.37930429,278653.82986331,365321.433633118,278846.168373341,211275.162968398,166889.740293105,305546.252156538,240730.526614492,181179.885696433,187046.486083618,198664.366073496,266554.588884937,229973.843101255,195198.884865048,281308.790691729,173747.714763592,219760.539562407,183702.597409427,244189.133259743,226456.582062672,192465.173472891,239045.277471392,199569.98892969,289614.85526039,204879.44593499,237763.963059139,139523.889033864,255392.508299338,298864.192011992,308975.473186158,252316.177315517,261050.258351071,137779.346780278,290134.419511667,259843.572597385,318891.696061093,244788.317017919,231272.578422223,287291.381480643,269025.856157967,200177.60877214,203438.687764075,187763.796181032,161995.253092025,282255.006133786,228601.088369736,220208.797272216,142222.40684458,274754.224242687,258909.03981365,267768.6038327,324025.534136632,293501.566960954,294676.409835353,631421.406500336,265832.843579081,204841.479665951,211115.322443626,269673.828262056,187432.452131797,132493.207074944,215399.902318255,198856.788895992,262388.924591376,33642.5466861952,38346.4400403261,40207.6717564642,57436.7283898717,40039.8270764745,73870.5395551303,59932.5499418742,97627.7077814431,22472.1270242316,168671.598305257,54524.884467454,111442.784688098,109035.912894288,30084.6609028128,287272.448749462,57292.6280469705,17460.0050181433,37677.6086795822,75308.0874276134,21752.5050806711,14204.8344106974,37991.6722172714,74221.6031361037,57742.8228457027,103370.893998047,38345.3753617658,164815.462241802,50651.5008911135,79963.6770015518,28105.140280164,318098.992177513,,76142.1531039191,306157.48426567,76738.5370540389,69428.6730385048,27204.0548633112,33333.5109320206,17882.7855456159,9798.29425738759,73854.1830786439,31709.883217517,52208.7792371956,14636.7811895749,72133.3769633088,77195.7660933545,294999.92488623,120193.195286194,,92760.3420752115,167492.644192564,68452.8234472652,34416.5133696723,46699.6813646038,35140.5338926997,70963.6437153095,44715.764721148,,243026.710293213,9254.28492282559,30288.8485545406,,39293.1346259766,34555.736322993,20843.0540817956,51151.8515876652,16944.9253140209,,349318.538053988,,34523.0117454566,55844.8420218811
,,213.0428,3.43,,133516.574826691,139272.988194076,140745.427441773,128599.860730667,129320.561682617,130294.588969391,129931.819172394,131548.996286072,134534.75695723,140504.505298676,129788.251189239,134172.493730652,136037.889332657,129762.168226593,131792.932034363,140789.361793946,134670.396214768,133721.713358521,148883.70833728,132915.721102036,134836.691531067,146322.536033554,145675.220248017,139445.358232086,143321.054407204,142473.25147786,141893.829259002,157315.233419006,159822.044928925,156037.96708902,148390.095804352,148991.190160552,162755.055042236,151639.078645203,156309.113875137,155830.642779801,160410.487342392,140989.38229798,102868.189854126,148990.61412767,146567.234789519,153815.556395538,148784.064617676,144399.910580078,135637.713721435,149309.453652923,133088.567178803,133531.396405152,144608.805222351,151762.485256897,157182.119655213,136152.558007263,142178.396422638,133620.618755577,158076.688554291,119667.26439981,121235.920671662,165006.599845947,155054.16247023,154978.071265442,147804.41616748,143401.64826323,122323.392806397,157769.552296509,173238.23566507,160214.624966278,154572.085718444,160886.84380835,161148.210288758,146810.19774484,146653.162951996,161119.077311844,210879.42140126,211412.714158752,200773.559469634,205945.969550461,193825.082036743,198120.405268676,206569.375283837,203942.641928986,214312.757630196,203230.081295701,195305.64038745,179242.125580718,191381.380223786,197445.576552674,213434.479423157,230833.385162781,209572.254613281,174002.066532257,184834.635916901,189583.254877053,183784.903598725,201633.161907471,188593.407862503,185871.573041199,194415.081982009,187448.229044312,176653.222892579,172971.967869782,183807.863010986,173754.794908905,180986.556541763,175790.499539703,188928.074572632,186226.824011718,184823.670622544,171267.758034027,174544.947271668,164009.682189606,160315.251322968,185741.791315292,197200.271332703,184481.798940521,182301.305080689,181116.842496155,180962.584762084,225846.442659226,177848.804480072,179222.597769775,210211.346082947,209841.988198838,210205.988750092,214763.918942626,187344.646039429,190261.316698333,230333.117718811,134757.102590927,127158.603731262,250380.785063782,232748.610801697,187287.331158676,188745.058639267,194152.365258576,143209.380631302,188617.011807968,189544.335073631,155785.562531677,180153.893832695,197210.967129502,195684.685883698,190021.711650849,192161.134381439,188408.462517548,95270.3511176452,104674.507602387,101430.326683289,106606.169353485,108294.44437085,108183.007643921,92382.7526949153,108414.402321381,108806.056516602,95208.929727478,116114.201765946,110355.25666082,110791.62607486,108642.709303162,113456.577076324,111240.81122522,112738.584141296,101845.833806763,110664.10403476,106835.960966339,111124.059461914,109362.521936005,106087.127508972,104594.622135834,107811.151290863,109769.715410095,107856.835681061,96092.1027129512,114798.637644241,106327.520249634,102890.853953094,106055.077908264,113024.740322144,106141.874946366,117528.552524491,116743.467135818,101610.008369316,114180.964098358,110328.98781665,116614.737454986,111240.592271942,119634.20420018,111124.607230957,125102.035727448,108480.262376297,100035.098190857,99390.4748666229,102114.974176178,114938.83067279,103264.976241226,112443.089974686,108106.837771301,110183.373629898,110419.293121536,105379.521452713,94542.8308352968,84688.0004201661,124209.710717415,118903.235514221,112866.638616852,116288.231487732,108040.22095195,95585.5675020143,99817.0428298184,108022.259983452,95071.2750966486,105413.447517731,107172.237386139,101285.095017319,101691.801796753,103943.313412354,108573.872087998
