"Compound Name","Formula","Mass","RT","CAS ID",D3-2X-P1-A1,D3-2X-P1-A10,D3-2X-P1-A11,D3-2X-P1-A2,D3-2X-P1-A3,D3-2X-P1-A5,D3-2X-P1-A6,D3-2X-P1-A7,D3-2X-P1-A9,D3-2X-P1-B1,D3-2X-P1-B10,D3-2X-P1-B11,D3-2X-P1-B2,D3-2X-P1-B3,D3-2X-P1-B5,D3-2X-P1-B6,D3-2X-P1-B7,D3-2X-P1-B9,D3-2X-P1-C1,D3-2X-P1-C10,D3-2X-P1-C11,D3-2X-P1-C2,D3-2X-P1-C3,D3-2X-P1-C5,D3-2X-P1-C6,D3-2X-P1-C7,D3-2X-P1-C9,D3-2X-P1-D1,D3-2X-P1-D10,D3-2X-P1-D11,D3-2X-P1-D2,D3-2X-P1-D3,D3-2X-P1-D5,D3-2X-P1-D6,D3-2X-P1-D7,D3-2X-P1-D9,D3-2X-P1-E1,D3-2X-P1-E10,D3-2X-P1-E11,D3-2X-P1-E2,D3-2X-P1-E3,D3-2X-P1-E5,D3-2X-P1-E6,D3-2X-P1-E7,D3-2X-P1-E9,D3-2X-P1-F1,D3-2X-P1-F10,D3-2X-P1-F11,D3-2X-P1-F2,D3-2X-P1-F3,D3-2X-P1-F5,D3-2X-P1-F6,D3-2X-P1-F7,D3-2X-P1-F9,D3-2X-P1-G1,D3-2X-P1-G10,D3-2X-P1-G11,D3-2X-P1-G2,D3-2X-P1-G3,D3-2X-P1-G5,D3-2X-P1-G6,D3-2X-P1-G7,D3-2X-P1-G9,D3-2X-P1-H1,D3-2X-P1-H10,D3-2X-P1-H11,D3-2X-P1-H2,D3-2X-P1-H3,D3-2X-P1-H5,D3-2X-P1-H6,D3-2X-P1-H7,D3-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,570.0871,4.60,,,269777.365904937,274142.616817718,,,,,,275647.502730896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497899.447148407,497869.08181656,,,,,,483736.962777801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20338.1432596439,20785.4063515626,,,,,,27710.9563618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1122.2173,4.60,,,223087.485514892,222932.214346435,,,,,,236476.679675506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477833.02809546,476224.698624147,,,,,,471255.484840575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19675.3133789058,14349.0662445374,,,,,,24566.7101802979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346.2512,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455327.058931466,450615.423362183,,,,,,450891.218275495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19745.3631084596,18756.5031619873,,,,,,12443.0382890778,,292176.626998963,285764.92173227,,,,,,272469.77748787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,559.4242,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45822.8602514646,,,,,,,403228.040170836,397365.839898498,,,,,433862.631485779,63179.0582871092,343784.009139861,,,363976.52127272,518963.334253311,337185.017047546,350933.470292267,354341.740422089,64788.506100769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198825.111070602,181396.402644867,,,,,280214.442536286,239628.084250496,171881.280284897,142738.444070434,140772.796156296,164279.497317047,139326.800901489,131928.348543518,126283.354062516,125707.935552826,112004.874470093,158304.146598878,129976.344096054,137263.639680389,150286.640918111,160612.925201233,167354.096680771,156828.634744369,120737.255809723,133719.336401459,134176.212827026,125670.235887023,141886.348177963,135745.15597055,134880.470751678,107402.123923919,133250.876380325,118524.095412155,115620.452512146,160727.155164612,104415.345744095,120284.188869599,161885.086393066,146263.878959121,127941.351590699,127338.968376984,104314.912982803,109044.665506431,123337.950562805,125408.610753799,129400.058980896,124824.292050568,112939.804919083,105406.404060181,109832.572628769,113697.37795578,129811.210968674,138852.692953354,133425.332078064,139962.25570726,146325.570640167,124775.126241684,122271.65651207,130409.225518067,111706.817684921,121310.986410309,131331.285902344,123943.404354859,118281.46128772,132085.178347656,118160.400883178,115595.754440537,110501.667160263,101724.407399307,113112.713222809
,,284.1610,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264528.00946057,,278126.102100467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,403.1884,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291332.204718751,330909.229999999,323628.573357422,339022.514009766,245847.078140623,356419.587483231,319163.167933594,304408.261218748,364278.461572266,336304.690082703,370277.984295899,375951.817510986,358343.777728516,349616.949615235,353744.947269531,340683.922083985,306434.142878907,348699.464588624,313126.919320313,354266.696115493,371069.949824522,372610.746154298,364895.566396729,334498.883913086,349576.897736816,180850.478554685,357919.869314271,356713.642894303,377122.593172746,359270.549663083,345774.134824219,340382.591473082,379587.796110352,358201.542069581,337477.128421876,378038.101186764,353706.403629391,335996.940430664,356807.045003907,382679.207397582,360901.625015627,420502.314879092,362117.10539453,346469.563025329,350426.42764453,329562.791621093,362663.070056764,330823.247777344,383943.223018982,343830.688804688,326550.037777101,334445.696779175,354949.793880858,379453.112396622,314669.508806639,383608.533140623,332989.169371094,361061.182562013,115218.659556153,371587.537556518,327206.588109376,340403.261088867,363633.522433594,312063.680830079,292664.257640623,341715.089658326,296575.803468751,353802.210855314,356945.887606446,357106.425433289,343222.79359198,330547.818351562
,,127.9433,14.72,,336810.474824293,347090.395181304,357924.230233124,368313.09241163,272902.735342956,347249.137566247,323146.972658759,373678.467360791,370155.035192227,341484.599287733,355245.796804816,332763.206244613,267291.696607641,325190.442228626,349825.355638007,344766.377079579,280210.477718872,263572.96688131,295129.523356052,331138.241578701,275521.35031271,376961.406718446,370076.675632533,316048.820517417,397615.961235607,355999.548465338,349752.109228988,347536.07307787,474276.032966,339869.20356591,383921.086791534,353132.321620693,338795.691783268,395881.245149259,370439.112267042,297351.871451356,342308.879297589,274742.723133725,382140.780291068,318166.588805427,365665.003860394,342404.162562406,345008.088875905,313908.911055575,273747.450816038,376330.538729745,491703.155756079,511602.672899614,324235.25486714,163639.812111407,532594.599128682,339584.645042299,313006.720682213,398852.597373963,485607.103629894,448839.766551246,397130.23181142,359249.818635118,326610.589875316,474629.094940115,482238.512661159,291033.580996707,544353.590791209,443743.805721263,405616.781909548,565421.044096725,413663.201114819,391522.600796207,338727.166853453,388211.917683239,561856.801278984,386466.315774901,310190.524911337,310285.048660617,397740.13307437,367799.291199036,295213.776984717,294982.028521968,196343.652054444,329572.364611882,192163.364443441,237747.200473188,368821.809212803,406038.880690689,267775.796342449,392463.689844244,189823.570955334,172296.454288574,329350.07413114,345758.652942916,317898.018353809,354353.042217887,297506.237373463,320993.659548805,307771.184303658,362246.913163902,344748.175786998,321265.70353577,241207.675142425,320913.513561046,349151.273951446,368140.364450858,364731.005788194,346785.257739799,334581.505478324,188382.226541408,397609.913344667,309717.824298783,325387.625456773,333668.527381865,379129.297209774,325501.839401453,245333.148171373,341755.335301576,273809.52313599,313306.713502938,398859.135964522,364201.349500845,295249.002743645,327914.775885119,382673.078531905,361794.848944581,321028.848598345,536095.614710639,374416.849354402,295777.261585318,360047.560476762,305244.213164344,389184.732519835,365909.08979166,285951.153593231,369353.538430837,269375.448779983,383865.191554892,375421.183673198,309340.910623487,339165.0874995,342858.544721874,287209.674006513,239450.039058593,327767.024854818,427640.061931733,515064.16662225,333253.778852668,383897.436751427,329479.003616961,302911.951797693,251808.574326497,274830.257655986,328670.479026176,451460.621767361,304443.967455863,345547.36643911,355554.609727971,325065.098264165,329618.643410883,299459.79545438,285697.615418898,367636.961085126,250601.975975185,239464.60514071,288929.663853698,439847.911644393,279349.46528161,247875.678709677,311361.680465569,448204.225877726,440941.189196252,414085.761454739,286152.328376938,314422.872286947,362783.518328206,284011.071461786,322291.620167288,277602.56074735,284111.746334634,418006.107820904,237185.502711501,294915.489841833,297380.903054692,265886.545029839,315530.290248329,293672.329200117,281646.230822828,335234.820184585,317091.165645015,455951.751763789,305965.786923829,318670.992392397,273800.907078867,337591.502389282,242656.502678694,275428.417391868,430877.82052915,305799.517871948,414272.07466095,263445.510784851,313235.906571718,428462.240563634,118371.102340302,383218.618661352,321704.663581589,320389.772159912,287285.112135087,411474.984197742,270643.956759305,336598.834254772,357253.94165011,384909.216400582,261461.807712748,295791.51451265,361713.070496653,373369.861932946,196464.091159921,264519.829137385,281917.508380076
,,254.0945,5.93,,,,,,,,,,,,,,,,,,,,,258113.983308929,273573.449410065,,,,,,258670.318985718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430317.575730912,452096.661837983,,,,,,413115.035443785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29275.519899765,19389.7233063354,,,,,,13688.5439442444,,274563.788500917,287535.641302856,,,,,,280030.371484589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,650.3674,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446557.978159511,,,468758.29352818,475730.509176098,7187.37813734054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451019.00357776,,,455603.523398586,458943.035271637,,,,,6642.86460859864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18669.4348270873,,,31931.2143762144,24444.9372158752,,,,,303582.585486452,,,322579.436150799,320607.083710136,9517.62735478218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286.8812,14.74,,393298.502972068,329852.96394216,327316.240088967,363878.54460051,368587.511436674,357732.655528639,349415.85948423,354655.911571015,353188.842103981,320079.868176313,318393.88482004,327032.231684375,324973.961830425,336582.766245256,342387.494087776,304972.209658714,320948.094929531,328976.802748429,307097.802065634,311712.966706699,322862.401652288,309102.617934782,320162.270562063,323348.488268052,317036.377913677,325424.617067157,326714.591631043,316800.294060226,309637.279752785,322587.658193285,318150.864246525,325732.458384756,323755.812281035,286988.008807579,288581.446536693,301478.189712375,298452.296165589,322289.726136988,314791.686072979,341051.582408075,312690.671761143,332395.452877076,312069.664537374,303500.034457857,305223.285759853,302291.682094719,339660.928501693,303201.653023144,316434.801618458,319184.738771948,306685.121861344,332337.950406342,296039.567620478,318715.180761279,319187.377211896,312663.209571435,308068.742676109,308763.357005748,321926.812087523,337861.546335553,307559.526195079,330733.009355291,310018.932273272,294930.948305056,313379.770797936,314300.037059249,318220.182413665,313251.712631799,314654.080506549,315750.667751351,333247.403626723,312573.830877168,342807.040833466,146753.399684756,302388.323602406,171610.158672736,305766.563181584,177399.958936845,314381.829712699,313140.93458963,137299.966618008,306908.852738242,158239.817757824,273378.947974855,290587.392949569,282779.948550654,289424.528659029,292443.49188731,278462.521667265,169170.916996657,282646.547431429,267708.779801862,271139.591979453,284494.204328761,277583.694840582,289188.965419887,281471.576647437,282467.936949204,162277.436524244,277039.794385452,273025.5330105,155627.955288562,278190.535438268,294874.127075026,268658.429582899,15514.2100135537,161721.35385163,11999.5882256476,273197.895650181,277966.717886184,164213.256841821,155421.642574252,172155.626705738,266973.242012741,276552.25153296,179961.702245472,179810.835716777,285755.565379343,285554.929721239,281192.650945183,297586.807157503,286506.852206653,297888.723030434,286719.848512621,184560.710748482,170938.18927967,292147.405334786,337678.486323936,314524.191220876,286738.201500057,136641.891853904,291882.296404462,306415.696162693,199126.42785931,186051.087216507,286355.923581663,201672.621779883,210019.839145899,299809.210811977,297090.827227014,286955.692510028,205254.990356585,39300.4284507785,161289.085718528,324992.244247815,278956.084297054,298900.902922925,363902.490046834,356601.57730393,298572.036843892,343871.626842708,294753.651876905,344501.824640809,320720.138503009,276929.449060487,279245.129714534,350117.621603454,274274.56554855,311016.680496759,331540.856718001,275109.016307691,268781.004613351,276305.059538181,279590.292552922,319474.647575759,273412.278107048,258848.212701218,267519.854284286,268825.509931825,267882.064804913,284839.788538387,279449.870376981,285004.673730679,278581.954737096,274846.425963172,300224.071051614,270354.616992996,278196.340565174,246281.457990659,333161.464830033,326806.200583369,323878.151506597,273061.516180888,278508.100559865,269910.034609957,289521.036078443,281248.129571658,236248.748319362,274777.955253493,278508.519508875,253195.319536535,251032.446632402,266522.103734501,284803.099006205,275294.544481742,267524.077723711,298658.594951286,284237.402083504,270231.736829734,311101.914204235,266963.673378591,268150.003767193,295249.954098632,281390.947770528,284690.837452552,265383.914549668,320886.084087984,261964.939210652,267275.137703515,250010.7285347,268172.103076784,258316.57045074,307891.794825752,249682.541167258,257173.892214015,240690.454634278
,,193.1105,15.54,,123512.714424869,223140.767570981,223965.420281943,149383.196505869,190610.198153874,273060.633728039,245121.977616183,153912.813694662,142731.487320354,240532.660160217,144812.943760862,151288.408567382,229858.583587246,172616.358578472,131442.991169748,211880.245797529,128328.36447194,131101.638166184,166838.548779946,120773.948335883,205674.809471982,173891.126441406,303601.338743793,119403.286011084,127550.175329596,123910.892084801,224765.847380725,147392.92248122,286794.947071664,110924.513691895,128599.331837239,222887.25975552,290148.969331674,160752.448458426,243431.014320556,120429.250576172,212436.197325553,142289.928831715,127633.152259092,142421.296803756,120234.145783262,195309.726939014,206836.878284973,126191.400893475,176939.933726022,136985.196330956,172021.544442352,208688.620842461,118107.55050123,318367.032971874,153496.617781902,146294.015784614,220831.509472512,221009.915404517,109091.431878076,144843.967895207,145174.885919543,234609.850969699,234148.720640782,139445.281833008,213650.622148027,138845.778648926,125608.048750489,146610.327865234,148485.589212403,239687.995697337,114199.317733643,320486.834279967,171310.509681252,172413.00748862,102682.275395762,116747.468868164,163211.693423755,123782.937789478,109466.855417969,176681.161765101,187301.776049316,115775.689257935,148670.637179606,149984.038652284,123852.481557569,120510.174651855,123597.512824249,144262.812705404,171075.687295846,101021.438530119,178016.896588379,116731.198188961,194165.309007287,124344.947842641,127054.10221453,134680.352260742,133229.142735205,234472.505418292,194149.116960526,220615.342102415,252761.723740508,232794.927100686,173163.886504326,255591.116876953,192609.4455605,202863.231198686,184465.772063889,204040.279089843,214369.298503418,209609.906151037,134764.434942586,252893.994086894,252963.205094795,216025.41914915,227706.838775582,146406.46440323,328270.271274318,156144.526642231,124870.312592916,173219.753283683,139466.222489502,124024.457834438,246120.637320233,130230.212935893,226317.229851869,227742.592374633,128068.672786988,163991.310934038,141511.742443082,123103.56272035,238077.276324754,113528.028881934,113012.365699653,128702.032822998,126339.679214568,116515.722581055,122667.860200134,114714.442899498,133305.657824504,163899.381631837,192576.717277391,183135.448185718,100697.664094849,114002.422542569,151437.351057713,129019.255620348,114239.650919718,222057.236748002,110335.875545931,180919.423682979,233208.857550945,246543.364240453,110870.801140081,105163.023997504,230829.382503198,103598.141887285,115169.840646322,213025.795073204,149013.987543946,209040.448535202,90408.0378045508,126185.607892838,216310.030750323,161585.798552002,112989.591885707,143829.606232422,188096.947182898,112708.645562346,174212.0339629,158301.112795667,99394.9331462374,124242.338393473,105057.758078939,108734.320594792,195005.694334902,130254.405782422,111010.257611328,133412.345686302,178591.586655567,202471.25686383,244204.670420893,107964.821273397,135603.136697038,104226.627674206,109023.767952497,100751.651992237,167863.889033307,138869.399267012,132896.989896245,103271.625530761,164361.165864103,186003.916095596,230850.462257765,265301.933005371,270203.563196806,125990.741406738,141040.474560202,130009.883830957,139421.71985809,185853.122156851,224438.359228434,187430.394127213,280621.474084345,140604.145742906,115953.141528006,128643.875399879,205080.832783899,126359.908681153,200441.031395953,127342.57032977,165223.700425752,120093.967646025,147294.308150089,157130.313540409,113588.876593782,117871.233432373,213639.208492518,191300.191240342,221490.192750401,135048.22890389
,,285.1001,4.51,,,,,,,,,,,,,,,,422771.301180464,402677.867876752,395413.451238051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125.9543,14.63,,52297.9277526713,51834.2968635872,46984.739789679,47111.8043673105,59817.5649998834,43356.3019902389,48192.3624952651,50313.9206739043,46371.6862348018,55367.6032202951,52112.7841187323,52889.8569198055,51416.5571869814,59617.6473706085,56048.8427595094,52753.8757454219,66573.3488226629,49906.0609987899,57470.7515355396,45639.8480334094,47778.1558203792,49955.55035873,50544.4940182273,53288.3867797856,52160.6754273349,49721.1167477797,54104.8037058897,47932.955811937,55873.2713667444,52655.8358760644,50960.8090981195,39858.3158213376,48681.6376479782,45503.6201116324,56524.186764851,46617.7357451872,43970.6112873556,53113.1257171994,55883.9447927586,44290.9506451573,50867.6848834651,43744.4275047635,61708.4518824846,51773.0836222994,42740.6284149656,49802.5248408794,39772.269982306,42313.5405687086,50861.8956391155,53310.4120332062,50460.3320865584,58236.1614471887,24448.7066342938,63766.4708228494,42640.0437038493,53655.2254253568,51610.3407742842,39400.5328107606,38704.9187972921,27943.8965027703,29871.8784571323,32468.4750116119,62556.3548952823,46989.3585685513,48253.4620328923,54267.470797595,55063.5697050827,48699.4353550468,60072.26183516,52470.2968659443,46726.7265020155,54205.1371317381,51243.8012468175,38787.0991832045,38426.5715615896,46852.5226296504,40213.9765671722,44003.4863180564,38234.5951392162,45294.5196825329,44974.0243269178,39931.2604852058,44152.9451300843,57636.5303293585,46834.9742547916,47332.7669577621,43240.6617920685,50665.7238786177,43929.7399961204,45108.6944926675,38397.7930359061,40099.881076786,51231.7707429729,49381.8266792313,44100.7444431512,48029.8937150622,51517.2673338046,44368.556865512,44712.9368029327,38846.3421583042,46511.1462621311,38074.4849006853,40545.4973201978,45174.003335153,38862.373746336,46448.0358487052,37874.5583870486,54922.1908690914,44427.7624634408,35781.7102183178,46949.2902691547,43728.3757738104,49648.6380638261,54594.0789811639,47394.480168481,45109.3720676302,42187.7883741824,46076.3422941692,57085.4632219057,49079.340805209,51397.655261157,45410.8551191434,42443.3100380687,48425.9970987505,47440.6498128529,47121.8245821007,43311.8316866153,43204.6300952018,38900.0079169704,42221.6130653338,47673.4889743145,40927.2905168683,38936.3226615994,47103.5817445751,48733.2353873209,59552.412162952,48780.9244468654,42165.0552861966,43114.703423024,51080.265379098,55650.3359949457,37369.4844986529,42991.9063688795,48764.0786932219,19437.6423246306,36863.1413584443,45115.9361373292,36195.9220251466,26766.0732937624,45318.0632665708,19086.0244640405,24611.1166691284,47460.6137516479,28960.3020351869,22421.0926302032,46879.1526981739,45073.776204598,35770.2530990906,36510.1780532837,42882.8923133241,39704.5833934326,32653.0024565124,39769.3906974183,33364.3291219178,27049.2512815552,37474.5299772948,23238.0817259216,28028.7957136231,,20264.5088091261,24974.0422963255,41533.7150193482,47792.3096729279,47240.5653569335,,24682.5250091553,42038.0896474914,36870.9147852935,,29133.2440697574,32353.5087366944,35492.8128276977,40579.4647607727,47170.8504218751,38491.5052044373,14492.1427242803,26318.1183041384,,11183.7941652221,29839.4398940123,,28962.9503067018,30451.7054891967,34283.9904490967,22984.8394489746,36105.3483082274,29197.2939533694,42074.3352255249,28768.6560941161,19115.3503183594,,31506.1745755005,37067.3536503601,39847.042225952,26974.231243042,,,37723.6385397339,42520.237421524,,18533.9125800019,12504.7672149657,25513.5727245482,,30685.3453981782,18221.8312053223
,,183.9644,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118593.457740777,272191.657131885,,,,,311634.859542963,35988.0547208806,155736.852783081,,,154369.158037109,268044.326669924,262987.046384794,94881.0578474846,1214425.85334001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303098.415129153,247711.692401944,205610.810574648,245048.729015212,236002.094725827,199873.601553175,297025.66042481,273805.375480475,317199.770398453,250644.487210991,224513.601440381,159911.375242186,79786.9166078344,291153.427089726,273751.800999937,256183.468912274,206062.372702129,324589.460782408,188386.233742091,289272.337643903,308061.384003913,209115.496765764,254656.99109095,283506.940618138,241499.964979882,227985.448647594,254728.280965822,278080.982920573,255522.115743658,284540.590740978,253692.257921645,987505.998208347,429797.778792146,260297.190971958,246803.849539825,168886.329075389,198967.924999995,329385.246633949,247208.162364249,228965.089386609,277597.74616579,539277.926651213,180221.770956345,232920.450156752,264111.883314326,278562.918702455,312831.152006811,259881.759624867,831650.701582124,221509.912095363,299383.852025429,137965.752096252,85566.0435703108,290360.170413571,265779.308551763,236206.75685861,312954.555975529,205388.501119996,296501.140444568,230976.745744941,321731.438665205,245813.551998561,283124.9631577,245070.603870966,280936.772035835,284384.121365074,1077951.70790671,242355.560997725,303447.377302727,225448.645416822,257878.697501455,279266.801791926
