"Compound Name","Formula","Mass","RT","CAS ID",D9-2X-P1-A1,D9-2X-P1-A10,D9-2X-P1-A11,D9-2X-P1-A2,D9-2X-P1-A3,D9-2X-P1-A5,D9-2X-P1-A6,D9-2X-P1-A7,D9-2X-P1-A9,D9-2X-P1-B1,D9-2X-P1-B10,D9-2X-P1-B11,D9-2X-P1-B2,D9-2X-P1-B3,D9-2X-P1-B5,D9-2X-P1-B6,D9-2X-P1-B7,D9-2X-P1-B9,D9-2X-P1-C1,D9-2X-P1-C10,D9-2X-P1-C11,D9-2X-P1-C2,D9-2X-P1-C3,D9-2X-P1-C5,D9-2X-P1-C6,D9-2X-P1-C7,D9-2X-P1-C9,D9-2X-P1-D1,D9-2X-P1-D10,D9-2X-P1-D11,D9-2X-P1-D2,D9-2X-P1-D3,D9-2X-P1-D5,D9-2X-P1-D6,D9-2X-P1-D7,D9-2X-P1-D9,D9-2X-P1-E1,D9-2X-P1-E10,D9-2X-P1-E11,D9-2X-P1-E2,D9-2X-P1-E3,D9-2X-P1-E5,D9-2X-P1-E6,D9-2X-P1-E7,D9-2X-P1-E9,D9-2X-P1-F1,D9-2X-P1-F10,D9-2X-P1-F11,D9-2X-P1-F2,D9-2X-P1-F3,D9-2X-P1-F5,D9-2X-P1-F6,D9-2X-P1-F7,D9-2X-P1-F9,D9-2X-P1-G1,D9-2X-P1-G10,D9-2X-P1-G11,D9-2X-P1-G2,D9-2X-P1-G3,D9-2X-P1-G5,D9-2X-P1-G6,D9-2X-P1-G7,D9-2X-P1-G9,D9-2X-P1-H1,D9-2X-P1-H10,D9-2X-P1-H11,D9-2X-P1-H2,D9-2X-P1-H3,D9-2X-P1-H5,D9-2X-P1-H6,D9-2X-P1-H7,D9-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9
,,196.1210,1.81,,1914281.41644023,1869580.56333252,1885271.43949018,1914420.44984851,1873944.46937138,1876737.8589165,1898700.41060706,1883246.30661609,1831520.73506662,1936144.85783792,1836767.08148767,1946966.85966671,1843100.67654831,1838674.24683699,1834714.60547142,1853821.11553482,1805886.63314509,1857215.92160217,1954326.88280272,1826612.81322125,1880006.8516441,1781879.34416406,1803272.22109631,1810970.73998982,1812972.08924638,1771939.62896397,1830511.28370386,1921284.37691599,1817947.16070178,1804444.15268707,1861089.7174978,1834454.40152353,1819748.62984049,1802796.78116489,1805752.32234973,1840151.16048155,1793532.58331708,1730272.36113176,1761758.17122207,1769052.20756563,1778476.93406876,1756804.54720218,1787875.06770178,1733388.40493533,1756564.44177644,1899229.34656116,1873820.12144218,1808029.47287778,1826209.78285245,1763937.05352486,1772792.60345615,1758417.23079953,1752796.74223244,1838125.93244535,1905012.61651063,1831370.51196313,1877377.32673942,1845325.83094217,1874480.44472516,1826678.28876484,1774936.78586703,1807827.79087588,1827366.02620172,2084365.46770999,1996053.41288568,2026067.27052902,2022549.64047589,2007724.20355443,2000250.77275404,1886750.61384604,1974508.8310546,1931859.96676761,2240798.81262557,2156756.63033819,2092600.80799868,2098050.21407178,2076035.03325328,2067464.54718892,2107609.87891402,2071365.81287574,2061910.04307996,2161175.73795527,2033858.06163434,2021223.07170089,2017821.35273687,1962641.12537121,1997895.28377667,2019932.20855692,1987542.59232201,2019707.27278104,2028524.29588037,1993756.99133328,2022356.79839978,2072058.76594639,1960734.72328727,1954778.31387021,2003455.38111116,1969711.61743837,1879862.32794119,1939717.91616665,1907697.06064402,1894321.39360479,1776848.91767303,1869896.2702439,1894804.09690979,1912020.82128169,1904417.29608109,1783388.80075418,1958389.09725004,1783838.64892849,1944458.81302252,1834706.14418132,1895075.023401,1891657.25093284,1908956.06937895,1878584.88378098,1876773.7882892,2172902.2838355,1877124.55626544,1918252.21166141,2068291.10855121,2051182.96114673,1933164.82380985,2046754.34887568,1862285.53157531,1953700.90317288,2137188.57849926,1821794.41032347,1988827.04185852,2082770.30521252,2040558.16910614,1953954.93490994,2024801.12748258,2015602.79625751,2058407.70556048,2119978.09585069,2100493.25512913,1869722.84652229,2061507.09856069,2037624.56906018,2019728.14845261,2047549.75202539,2070493.42622998,2062477.89015284,1654487.10127402,1744425.40582998,1732538.54070037,1680228.80235834,1783420.36324452,1728708.32453424,1652740.83974521,1782614.20593946,738021.42695558,1668904.55572881,1769106.46143154,1699594.38932416,1745834.84939066,1732051.73789137,1730148.43026144,386805.455489308,1713696.61756297,388310.398783265,1770460.29355632,1644052.22044014,466885.652011494,1709508.66645154,1677936.82965569,1685122.04410333,1698904.27439212,1676013.52550799,418659.60661319,1605438.85637988,1754403.83497488,1739516.91313382,615138.323583986,1607101.97574438,399788.865028199,383433.467836107,238773.914982544,211172.778602356,322357.803304785,751233.391757766,670152.759613907,1730643.24375921,336891.80519699,1730595.13604553,1713476.18979383,1814606.70439465,1676149.90125363,374474.246201904,1685687.02400804,1677438.19175392,1132257.75387049,634860.120718301,272320.271382829,764645.152226682,365403.830400634,1770546.71701611,613762.563633949,574126.629715223,673551.157971915,752703.208238394,1047512.25234365,393980.381660781,1720671.05462266,436346.591934306,142517.847372833,1709106.50407387,364927.808088696,126513.731683247,521287.448980525,412515.773803442,912044.972506663,385121.472795084,355725.248094633,615462.419588151
,,157.1468,5.58,,1710116.18375051,1694569.00074742,1679894.29913817,1689074.95748688,1743293.20235338,1705717.5768689,1669177.32733346,1854330.36269782,1708243.94703445,1724982.38519736,1725544.39907071,1719833.80400749,1684541.19142204,1701322.95730287,1699762.45612865,1722759.63533787,1743358.37928184,1780238.38191714,1717030.56087527,1684928.61369523,1708660.35283265,1784668.02073282,1773471.44120815,1798533.96435392,1698143.57585657,1785669.69251268,1723526.88291706,1708267.19855572,1721145.5681713,1771322.24857612,1692347.96257437,1708684.17293218,1750489.58291737,1755240.56071061,1712575.82397867,1813106.24306708,1735879.35896861,1773698.02436284,1638391.83552314,1735227.22811191,1732875.19683188,1724588.79235898,1733055.16832829,1737939.39236497,1751016.47667464,1702361.61684289,1811887.85394509,1786726.48964242,1783811.11860968,1701336.64626498,1684732.54921429,1696743.46888644,1728836.69411205,1842855.66968262,1753202.38719122,1801971.06705718,1886127.2803687,1756018.32544853,1800456.51010735,1787229.9073818,1812094.56182766,1777050.25133508,1788481.15517554,1799376.96926998,1837733.80361192,1774490.67446425,1731778.00353768,1786064.47110551,1822979.35790199,1798809.26746084,1782626.46987106,1794058.22614662,655164.397072509,622627.207331571,612307.191096832,620933.915986983,614072.421422239,625196.088895965,630350.810823855,616531.777698656,646279.583348219,646295.917829746,643742.423287962,648881.847978612,620495.092928004,625434.759604172,635976.533685149,665674.007848786,636780.938106037,648064.623544376,685433.082472222,656112.539454405,653561.428037159,647090.394731184,631995.543189002,708175.875253299,684740.992491441,629896.496713285,644184.428813922,634108.156123106,593109.889523478,664641.859547779,655735.153146871,632344.330599035,667501.288410211,640760.650365519,628635.344487536,642562.909349459,653274.736332418,613424.128906077,628948.272767669,627599.240502184,623050.287983665,613618.555238011,604456.006361553,608902.742739705,621091.607518184,665483.166993046,637646.283760421,648160.577019965,642693.50217663,648864.151726124,613290.127694214,608821.763464536,601088.740072519,624865.371020682,582774.215812207,1226801.4820635,602004.925000506,596878.953587116,593768.104936562,585091.504999531,592703.120856005,627360.6774179,593388.808622354,629964.815521135,606345.361321591,578518.917511173,591921.743618452,596174.988412771,603118.620381832,601279.643410692,634158.809115125,590403.98126816,1717214.57624686,1677603.25519298,1701862.7750252,1679417.87920839,1668830.43074663,1659444.9415242,1666204.46974821,1833583.91131146,1741463.26232125,1762710.77270598,1707069.77877933,1727631.01507297,1680225.8402616,1722456.73479303,1695551.77258253,1702639.85735966,1730467.41224744,1776398.59884798,1865839.85250825,1646573.156857,1732220.6670303,1726152.44191231,1694471.53389162,1745684.12108835,1704309.29211863,1703000.50921284,1702868.26035006,1794308.76253942,1833149.54294266,1702014.90543827,1729086.13489578,1714500.09986,1716801.44309736,1683054.92237745,1745784.28391467,1810964.5476527,1762681.88352952,1750734.4996848,1749537.59251136,1662182.37479768,1673198.45929163,1740738.66463932,1799109.56618925,1706034.5416551,1780384.80907223,1776514.2920859,1726076.53037136,1721345.67017885,1819043.59421055,1680137.65898228,1685026.51445864,1709300.78836146,1744623.4950298,1721264.53248213,1744925.26100711,1783858.04959783,1752588.96404156,1830586.07053687,1730186.52281395,1794294.25136041,1753145.40844723,1735192.75145996,1784406.65208711,1766874.22697637,1790084.6156837,1784753.95771925,1762755.2876478,1733371.0323534,1746832.25080615,1739822.0048001,1811043.1464536,1741722.44450131
,,535.1563,12.08,,60287.5506735612,505979.515580525,429275.903512819,,1831370.90658207,619619.782970366,710876.142600507,688263.297433699,472317.346665783,654068.116997981,420381.176419017,395241.060935843,592855.237409646,739990.799166395,604802.169781532,561913.89765022,425897.543187103,376843.555994141,396930.835703419,893592.311610717,454945.626330414,433467.53046962,635361.196956293,610224.152783601,526982.395511187,440306.064705931,440287.905013391,456363.302945469,521832.357475614,489451.404380234,457606.634187958,667692.55406797,619739.120362926,691630.188665994,526494.016704233,468221.830462591,470400.651843178,683828.05648389,596586.419542411,433053.952862737,756552.819013846,723331.470287011,859747.52415088,777275.740567043,576746.566229698,612726.100987425,,1365811.71987561,746725.168135793,656659.293300537,825543.287195552,1052431.02930142,998739.812887948,,580902.685620159,974547.764904602,750596.629637883,792640.353739747,776432.27577659,1009366.15389302,1170765.01509171,1257097.34179237,1005885.90830079,712358.360844743,1293475.81586614,1257249.46790573,1094091.28535404,802391.335455201,1461241.34520326,1582546.82706042,1446295.58180185,1357374.61063307,,343810.011156783,640413.416193931,,365450.155599738,361596.57465279,434445.902299153,,314017.236856339,,1002298.13293001,820217.801977305,840690.650594878,804437.106155521,384587.268162018,837599.538857759,1042004.05295787,1029497.79301155,963578.581699365,1123339.79835102,854653.487834125,847844.573154441,886541.361457721,894942.651031661,1610678.97628592,893036.845530643,773984.060516007,1603120.6102717,1532453.96291068,438766.511815429,1334459.45844821,1203871.02809141,1208576.58204226,1280682.94709602,1367333.04106261,1605133.05301296,1317258.79834825,730303.752054114,676236.29758161,2377862.57636587,1466579.64104097,1407049.89319521,1316546.554153,1116541.27525061,1342717.63212643,732425.125802655,909488.015657243,824847.429010724,1849204.95577428,1099024.27084234,830228.608881162,704406.284739503,937889.463561839,977993.17451437,989983.028181548,865381.758524397,,956408.842514961,1036220.51177818,624524.238985556,1162287.32813584,626191.865596932,896701.263518747,2108599.15846901,656360.134353391,432754.391040129,89565.7470749879,50129.5877973256,472942.702020351,2062083.74966305,1046295.62775154,1560703.91239948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63283.641176757,,,,,,,,,,,,,,,,,,
,,249.0555,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186882.49271378,1784952.64299532,1803885.09792004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199353.723614767,195560.719525915,153447.590411597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37678.0112633057,22102.9732586365,53828.9259678955,,,,,,,387873.003889768,388847.570470109,453772.034884447,6628.85478442383,,,,,,,,,,,,,,,,,,
,,404.2546,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722649.15815112,1690078.61860543,,,,,,1667445.43011944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193005.522072266,179837.310368576,,,,,,122823.006584808,,967595.186971009,984734.230976848,,,,,,957696.331008487,,16541.3395890655,17796.613891159,,,,,,15237.7040162048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,514.1359,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739572.44355306,,,1417589.05296567,1554796.07684728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51959.3241696471,,,81659.9311783295,72590.485035858,,,,,953485.031106908,,,922450.161697597,942551.051942719,,,,,,,,,,,,,
,,356.1737,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41598.571853119,35560.1983349305,,,,,,18966.7594127198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68020.8670436097,,,,,,,12708.0067275085,,1575442.27299324,1646859.84311944,,,,,,1407943.45049867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57787.2022729874,112076.251292938,,,,,,30152.702839676,,767899.813052644,735399.064256303,,,,,,851943.296707307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,535.1574,11.90,,,,,,,,710033.059882323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105391.905435138,,,,,,,,541115.847993208,,87575.9399983307,,,,,293526.976817294,,,306834.240616953,,,,,,263146.84346007,,,,349119.245033744,,,123384.418697958,,,837958.05900453,1263117.27515083,,716452.118672904,644441.340063009,895014.881240446,974885.994004349,761848.738007045,1975142.81190587,396381.534650164,690022.508238215,465592.912552322,1484266.64726936,263793.846174804,688832.331072463,1603419.61846799,481126.210102605,649087.851954293,919350.098328433,708090.685268917,450711.938610595,451700.922337414,643492.814687454,367020.868786473,301573.859076434,230584.982644292,691645.030705546,420228.328527799,455662.327752228,955807.864924966,769039.434765215,354384.963945733,278585.630971281,,,,542489.589933287,470592.939568295,2360259.51808688,959813.849801263,427728.627644815,,237143.221151715,114144.830421995,520821.907352014,1585213.72570389,603007.294100751,1830327.33829963,783863.642191245,629548.895135825,271988.264885437,663947.452755264,1767819.8746945,763216.475597533,1213987.60141536,97431.8825894013,1682255.21752118,,567510.280264835,310656.804945074,703537.447480108,318824.607585505,360095.29263624,732357.292749456,355926.588274583,88473.737860029,,179173.191929676,961373.831570956,959121.059049844,1525867.99618573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,386.1617,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169331.15632651,1297028.32588441,1258865.62992181,1294205.62622378,1189671.58499743,1257681.65952145,1282378.01990711,1251754.75730368,1347352.49315163,1252895.3502442,1394443.10339797,1273673.10565967,1338150.20408967,1287974.22765259,1319359.28298054,1355257.72853452,1311642.91457201,1249268.67336052,1256960.19577669,1067166.08419931,1427042.13475775,1355867.45692111,1388303.43795264,1307186.48469876,1369936.86950537,1086437.39642937,1288467.44319042,1267716.04089313,1151886.08534372,1433999.69472346,1310312.89965964,1313882.96713486,1401136.89345795,1322509.078375,1417156.35128795,1387810.42594394,1343086.92229339,1029320.00276786,1463306.34237081,1456393.70199306,1427140.08906708,1421868.44149787,1418175.52395086,1419377.54521704,1344015.57307043,1349334.27150683,1394907.99503175,1307264.8267122,1434179.86517664,1297015.57755908,1318652.15045926,1348252.98330432,1250679.95792779,1356095.17185953,1255030.6557257,1482343.86389629,1327495.34137097,1428818.73995873,918853.527320769,1129998.29030405,1060654.91179798,1354138.56301251,1437676.76560779,1255374.02593677,1309458.53862648,1336601.47167721,1282648.1642428,1308305.45606396,1304374.0757242,1295107.2845612,1034884.96752842,1336257.74301434
,,196.1196,1.81,,1909628.57694725,1859322.79011768,1875882.24859955,1899804.91703961,1871475.71857806,1869472.89835025,1885497.893409,1865843.47224579,1823779.57905881,1924590.15953498,1830938.70033923,1936403.97532873,1833585.78950574,1833418.65180658,1830948.06531549,1850186.90287797,1801277.99777136,1848740.29999954,1945489.66152039,1822847.16802984,1865171.74418066,1779025.89680041,1793377.34122913,1804867.24355835,1808904.04786132,1763459.93288487,1821129.9375964,1915414.20533099,1819385.86869621,1796097.58537286,1855340.5602809,1830369.27172058,1809214.93718866,1792299.67416098,1797036.20230103,1834330.65365378,1787253.00099261,1722537.14982879,1756436.26503708,1767941.98877155,1770013.14754883,1751471.79152574,1780476.11583654,916664.528629915,1752441.23091453,1888437.14701569,1831631.31612256,1815649.13982813,1820738.36270792,1758472.13570324,1766454.97319245,1750532.84255881,1747087.92732175,1842482.87649944,1897357.2075352,1825795.62775317,1871700.80793916,1835788.50212123,1871150.76830759,1819086.75727049,1770353.60981879,1799618.85154779,1825939.46931254,2071093.06497012,1987650.18960443,2019965.75669207,2017184.28705707,2005720.91451211,1981180.28426843,431118.390737801,1971453.3743468,1923442.55228324,2219441.20840427,2131122.74731897,2072213.84878189,2080348.12108749,2054220.50159949,2043181.31370577,2086051.06057187,2050949.79628986,2039520.82810925,2142334.23387067,2009225.38086481,1999731.41260577,1996825.61232085,1943838.69500793,1981523.91450238,1998571.35726297,1964262.0537376,2000917.38537479,2004455.5644038,1975498.20394195,2002033.97113025,2052731.54605919,1938598.776039,1936613.52583102,1983918.23313707,1950992.96313512,1860078.20793769,1924621.90984693,1895918.34150183,1878176.66062823,1762133.26427356,1851799.47940861,1878958.8811648,1895447.15872116,1890154.10424237,1768993.45405317,1941135.16209379,1771223.58548544,1932245.15067545,1820678.44041705,1879214.39177167,1881646.91438934,1887104.73686838,1864305.89258926,1865766.08044986,2163328.69280734,1862902.293117,1908670.45744726,1866574.17178893,2036584.37164256,1924206.47821792,2029480.86420771,1850374.35929627,1943936.75233969,2119385.64163591,1804196.77120322,1976282.52036273,2065238.57643285,2029415.19544989,1937217.9138262,2010093.60438742,1999924.15101727,2042426.04568524,2106165.52576682,2083369.46261463,1857962.23145195,2048206.27155798,2022609.31586487,2010266.10927682,2034456.26046042,2056701.02093544,2049986.58932193,1642353.1606998,1730491.52447665,1732082.61695464,1668244.36967789,1771329.31054921,1716979.04102875,1636557.89350896,1772201.09004534,1471840.33903357,1658847.97204262,1756515.7522735,1692673.30076059,1734375.28861801,347293.848120217,1718293.3667771,1730575.72930797,1054402.6316331,1651413.64749689,1758802.90138324,1634891.13702473,1756382.42205542,1696903.7413324,1662558.51252539,1674500.75553816,1687972.12076941,1666385.15539007,1712315.03663025,1591122.14333276,1742849.30300229,1727708.94109534,1622221.50155594,1594633.51289771,1716513.45727454,1608711.92832331,1760829.8092273,1748178.76483554,1624883.75920007,1666424.98493286,1753411.92610561,1728048.86009387,1201585.27359649,464108.364677602,1705692.5031146,1816503.32021495,1667411.83001607,1678722.37553635,744145.152853136,1662965.84450458,1772954.08286267,1674895.00904671,1736378.53826729,910900.451452089,1708093.19976746,1760026.66329205,1609429.75821253,1814740.38133221,1678948.30292273,1828976.42554364,1747915.31150932,1783190.12213149,1687684.36405567,1711354.34870227,1729617.38311377,1695669.80280434,1727830.12964914,1696166.86817767,1676464.56112769,1675906.01724903,1678461.25854816,1683023.73439343,1691450.73785541,1715939.54650916
,,662.4459,13.36,,,1480715.33396292,1195601.89907301,,1714993.85288737,414334.369206117,414190.814206937,419120.08019304,435713.659955699,996273.382882983,1561192.48041207,1237298.58250501,1287885.45021344,1286501.63864352,1295621.47662063,1233693.22641581,897365.08787572,1100895.98211935,1071451.68406303,1210466.43947455,1263219.21957301,1290970.51512477,1350490.08547325,1313752.22458224,1445163.53798398,671407.280529394,1196006.56736488,468775.473670349,1232164.51881767,1148192.22111,1312201.04336904,32909.3999975585,1288952.90910928,1250433.22134675,1072651.44264114,1228681.51294189,1247337.14305348,1127444.21057748,1138898.82462746,26848.0777868964,1301856.18713154,1291416.01795446,1208437.26157956,1207946.26645838,461337.722942688,409008.97863878,,,1218927.48532648,1216788.4856838,1144814.44790224,13898.621467337,1120520.53391905,,,1081453.9709161,986878.686868874,,,1648013.23846025,1190758.62147566,1054445.38546425,1042200.46143942,889435.313179338,1308028.45973348,1090961.19100819,1166486.1905019,1125724.15610002,1090054.57504963,973327.521495579,958337.76942024,1029244.42784649,,1704883.51018851,757743.318603149,,,,9902.46707416996,,385016.584180291,643601.095694887,859182.529591566,785772.523920173,490888.254365564,692402.753048232,567102.741927032,633511.879060236,1216467.82760046,1231404.84682852,799085.268358071,987480.92375481,1022705.31597922,827979.391659484,787636.840591209,1231506.85928226,984620.178733265,660903.264531313,747100.492445723,819932.879102405,873008.755304419,880191.69193988,1110876.62637502,786532.116678165,790965.871485963,819419.569302135,579181.017084034,894249.81348127,854776.993248836,767815.413513673,732411.196329527,890111.833818107,903404.801245089,752396.237605414,878207.347695518,891452.788268058,872327.937306832,631125.119252451,872006.327037407,813211.123664873,872776.383679661,659966.834782809,781030.07518735,920726.397476361,838808.983363685,902294.919703908,796467.795421545,1161056.494863,1205487.15068095,729384.533234301,840175.884459263,764618.196146555,738705.533074483,796407.395901975,816055.171128958,558884.148748711,816598.584330258,971698.869821585,701359.020559253,899250.932163178,794574.55865905,593966.785524404,271237.955085259,240456.618746814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,356.0886,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129646.365215529,139127.463555802,,,,,,120084.06092157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185517.32357447,1214826.22859807,,,,,,1215732.90056983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7544.15604629522,,,,,,,,73099.0199274293,74268.9694114838,,,,,,44704.4250577702,,661783.979003144,663612.586935059,,,,,,653994.963825104,,,,,,,,,20690.4254192506,,,,,,,,,,,,,,,,,,
