"Compound Name","Formula","Mass","RT","CAS ID",BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,D12-2X-P2-A1,D12-2X-P2-A10,D12-2X-P2-A11,D12-2X-P2-A2,D12-2X-P2-A3,D12-2X-P2-A5,D12-2X-P2-A6,D12-2X-P2-A7,D12-2X-P2-A9,D12-2X-P2-B1,D12-2X-P2-B10,D12-2X-P2-B11,D12-2X-P2-B2,D12-2X-P2-B3,D12-2X-P2-B5,D12-2X-P2-B6,D12-2X-P2-B7,D12-2X-P2-B9,D12-2X-P2-C1,D12-2X-P2-C10,D12-2X-P2-C11,D12-2X-P2-C2,D12-2X-P2-C3,D12-2X-P2-C5,D12-2X-P2-C6,D12-2X-P2-C7,D12-2X-P2-C9,D12-2X-P2-D1,D12-2X-P2-D10,D12-2X-P2-D11,D12-2X-P2-D2,D12-2X-P2-D3,D12-2X-P2-D5,D12-2X-P2-D6,D12-2X-P2-D7,D12-2X-P2-D9,D12-2X-P2-E1,D12-2X-P2-E10,D12-2X-P2-E11,D12-2X-P2-E2,D12-2X-P2-E3,D12-2X-P2-E5,D12-2X-P2-E6,D12-2X-P2-E7,D12-2X-P2-E9,D12-2X-P2-F1,D12-2X-P2-F10,D12-2X-P2-F11,D12-2X-P2-F2,D12-2X-P2-F3,D12-2X-P2-F5,D12-2X-P2-F6,D12-2X-P2-F7,D12-2X-P2-F9,D12-2X-P2-G1,D12-2X-P2-G10,D12-2X-P2-G11,D12-2X-P2-G2,D12-2X-P2-G3,D12-2X-P2-G5,D12-2X-P2-G6,D12-2X-P2-G7,D12-2X-P2-G9,D12-2X-P2-H1,D12-2X-P2-H10,D12-2X-P2-H11,D12-2X-P2-H2,D12-2X-P2-H3,D12-2X-P2-H5,D12-2X-P2-H6,D12-2X-P2-H7,D12-2X-P2-H9
,,430.3517,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43281.956825256,44543.7387417295,13228.1082312232,43456.7261824987,48107.2315225066,73589.9410223999,47200.3175199695,64613.8146161624,20989.7467510986,21086.6389288778,27500.2026044921,21621.2748127441,20181.8573232115,24156.7229094238,8018.44213169996,33295.2069868959,7570.86254300031,26404.0937292173,40445.4182095673,54381.9661525878,103910.906965256,52803.4972907019,35255.8586535644,25123.6248509827,25244.9398385922,32632.6541237761,54426.9315181272,19205.2811497192,9836.56508013158,65760.2532158204,23623.195101654,31768.940542412,21927.6968469846,51591.987773163,45564.0502819522,28674.951117554,31448.0402082826,105486.608215103,32989.2036331784,37406.8878278501,32162.1805685501,113641.823683899,25113.1982200088,31067.8106443632,32022.9664927634,25605.545467285,45143.0412166528,34240.9741197307,41465.4442647708,26820.5368647765,36454.9190315861,30246.0009048617,26617.1710229342,96783.1072739869,26822.878491882,65440.1693211212,128199.853270937,39724.4724431761,30437.6491911011,30437.5023220368,26224.4795352172,49659.6529401852,34935.8474947721,48958.079679676,55393.5430773013,113296.875607146,60683.040546224,45453.3470647889,38967.5558515927,37903.8172362282,34303.4347884522,43405.7975818625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,195.0717,7.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65400.1701934204,,,68951.4152918702,75372.2002652894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15270.1305169372,,,16843.3989065552,15019.1806576539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73960.0659992982,,,65279.7989506836,65715.2788347169,,,,,,,,,,,,,,,,,,,,,,
,,216.0991,2.95,,77178.1128975016,57403.2364630125,66192.3455805361,60333.1598633421,77007.314185821,57635.8301697694,54521.3575659028,57140.1222368548,60821.8684217836,67619.6227681962,48376.1129325485,50764.2186569214,51500.4887609254,45790.4561038819,51274.7008724365,52871.6470061494,51563.4095560304,43224.055744751,55571.6650703736,51215.220024887,44641.1996986085,48455.7303154907,45346.1365770263,47924.6957059631,45756.4796465607,65868.0930778198,43678.6059845276,53294.7851242673,45884.9568770295,52294.7632094267,48672.7298955689,44651.0358556212,44871.0378953476,43522.6437743682,38964.5909494477,48132.5739423524,49632.1026522522,49077.3038416443,56036.7024081117,48351.0314627381,46458.3424917449,43747.2837587431,40177.4946082756,40256.0072547454,46621.1890777741,64232.6175926515,48759.2131525269,56286.6634003144,52852.3301811217,49390.3818584824,51501.7385044403,45859.5543024751,41314.55144104,42591.3964634399,67826.7246433564,63024.3726783845,50583.2603800354,52853.984953064,50827.329864502,50330.1239345399,55308.0614688416,46507.4363753587,51700.7369705201,76520.81796019,49030.3513607633,53307.634268646,68034.4531277923,60321.800172699,57951.8977583161,52156.9478334657,52400.3540116426,48170.1594302369,57606.7788980256,29963.4427502136,28330.0505329285,44811.6591432191,36554.8400544433,34230.5176781922,33388.4440081482,21511.3899578553,18413.3586414185,26918.2687268982,23911.2796751557,29729.9610134277,30458.3677721558,24125.9406858216,26468.5636798095,24792.0929743653,19391.3344475096,16315.6433815308,31815.9863540955,27501.8419014892,23617.2196792449,28513.4379750367,24893.2353473511,20109.7024938355,18432.6166479492,30382.7157111206,10968.4417852478,26932.1203624878,24979.9196350251,29449.9330778199,26894.0780926207,28437.1960372924,10254.4319842529,11841.101392212,22063.5848668977,13984.1160406494,26050.0782734985,24214.4344535523,23123.8527427826,30974.2022760923,21804.1370698241,26160.9840327147,23177.898850937,18505.5314329834,28758.2080091095,36390.1703795164,13827.0858532104,20489.103020584,20234.052970398,29118.1756576691,15344.399253479,19498.4497333373,23326.2542210998,10688.123819458,35376.0213316193,13750.2230759125,32710.7092658387,22365.9394936218,18353.3072029189,7203.27107373048,19459.4748894349,30650.6035809326,14677.1478761902,31327.7546487427,15147.5077576904,16454.3663052063,17856.4248551025,20356.9077581483,35839.4681986466,27267.5618518675,18243.7597241822,34635.0979464722,49012.2722970887,44507.7522337644,48574.0369096986,39884.7700865479,45054.7953291167,37891.1471230774,40932.656631653,40203.4473592225,44176.8448432618,37517.1650324708,26826.5943749389,33321.1758341139,33723.3047284852,28084.3867239074,30056.9125208129,33859.2133373108,30748.5820458985,30556.5510903321,33440.2974331053,26410.4673211441,24694.2494241028,29145.9688363037,25349.9527686768,22527.6778571778,22802.5351590729,26692.0602108307,25834.3116163636,36903.1156784974,30742.6566351471,31804.9267362824,31257.6255465088,27361.90518042,27214.5101535035,27098.4853275756,26402.1422118531,26597.8006376572,33053.5777913819,24888.8317159728,27405.7375883788,27848.9516101761,31475.1735430298,25118.7839344481,24897.285895752,24521.4905228119,26145.1640183716,31613.6903556824,25439.5787302246,28480.4829697876,26027.3058142548,22443.2098837584,26672.0059127808,27804.0169879761,25193.3001566161,27447.7878236085,37021.7070948487,29637.8757558594,27336.1576524354,30342.9121228943,23642.3400370787,26075.7989957276,30255.3197006836,23314.9543101196,30769.1887614441,41425.5479994813,31647.8856958466,31681.7477469481,39217.2371064757,36102.2709511414,35777.9992155305,33523.2710366211,37190.7215286255,30840.8163246461
,,467.3827,9.93,,41555.3345818939,21666.3296227342,23214.3420464476,19109.0717199708,20363.8351532592,20031.711353943,20524.7854378967,21938.0231592715,22096.8086358032,23692.5113037722,23960.7799055785,23564.4595321885,21662.6920388489,21105.1455295867,21898.0768664093,22915.9161531066,22262.8261638186,23741.7050071869,21649.3979301299,21244.4013739623,22834.8037898866,21769.6921253965,20914.5665920564,19389.3721179201,21894.0451265105,20257.6985620882,23374.0905942382,22217.6859426269,20644.6107570191,21782.5613851622,20191.9193735963,22246.1131651151,24289.2474757997,21600.542961395,22712.4326776731,21996.1724347533,22857.8681772157,26349.5516020662,22219.5569530335,20664.1373137208,22963.8712352904,23385.2911014249,19693.9839705734,19287.342865616,21122.7734257964,23802.751119507,19580.8979726713,25720.074723404,23882.3591935729,22362.7240734558,23123.2144411011,23554.7322353822,24113.6340058594,22202.6482607422,24729.5487896731,84194.0061361998,28488.0707216185,21976.3362763366,24436.4793782653,22034.5379965822,23456.0624949952,22366.6621243744,25359.1522243652,25696.0493373108,26414.450584854,27213.5100364685,28289.4821170656,27905.1420497439,25974.2743495943,26684.0457537535,24483.032982605,25995.2827646485,41758.4099586182,21928.8586586913,21714.1373641357,37148.1359794313,33185.5508049316,29055.8906496582,28516.0325470432,25452.6160821074,24176.9728901446,20158.9740270387,16237.2935769272,17729.0796892092,23559.3986418455,19131.5158552705,20155.7649518434,19475.272403076,20186.6500312501,18592.0134438324,20643.7097708131,15524.3292661132,17888.4459033661,19134.866032196,17921.5349858397,16042.5469128113,20283.8512100677,17786.8430845489,16822.3406279296,18529.5721943665,19567.5146963804,16858.8656706237,18899.7172045898,20722.4120259398,22518.517821701,18986.1490921632,21119.0497362363,22169.7600138551,17920.7262835997,19514.859221161,18931.3529817506,19369.3779269104,23377.675391739,19803.4772717286,19415.7299060899,18936.3093387147,17885.0026696167,19141.4970564883,18941.502564911,17532.0644400636,24455.0883993377,22520.670257248,22536.0302594452,24212.6612748872,27833.1588114166,20326.6059554825,18438.855601013,21132.2379079439,20170.9676357575,22969.4152426302,23633.9217355957,19704.9890449827,20204.1450859984,21417.1353100052,18357.4344080199,18111.0198444976,23528.7623394014,23051.6284562378,27155.1388324814,25265.4597538756,22001.8423933716,21443.0939388426,20022.7118871155,19744.8818460691,34387.5616570435,29541.1491284179,30385.9969843442,22436.7566201478,26788.6676055907,28162.6817772216,29071.1938931124,28989.3522960819,32810.4175629732,27265.0878068237,23424.9372161864,23739.9317922362,25766.8235353086,25020.7652522737,22275.7861108092,27034.0683545836,26265.9936495516,21112.7582674408,21017.389344368,16244.555847519,21148.1649931946,22387.1222189943,21299.4827087401,19275.9500488893,19857.641257965,18632.0133030394,19092.334777992,18597.7410086823,20026.2632419435,18169.4772203062,18645.612430603,18867.9849525148,19007.8976942062,19924.9100282592,20700.4170130156,19904.7506342318,20665.8145690613,17636.5278005067,17313.5692536849,17186.0145722809,21515.4244097289,20894.9959508665,20408.4789170836,21336.3133424837,21337.8306077269,16674.170017578,19746.3386083525,16690.2950659791,17746.1436286467,17715.5246189575,18890.1791190033,17403.604961609,19384.4556542051,19672.8780092315,19482.7978888703,19073.6977302246,16108.1092595214,19306.813263153,16244.7308465195,14537.5763393554,18369.3682171783,16644.1159272154,16178.7309970094,16467.4732191773,17863.1416010133,19010.5672362214,15765.1844071654,15054.7341207122,17227.9975656737,16240.4928867187,18028.0131011202,19201.9993437043
,,535.1557,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59042.3957184452,14031.2054666748,15425.4717566528,60720.4922756959,,14165.995346634,16920.3955606384,,,13922.8694082336,16855.9519897461,15146.9453876495,18182.8917336273,16034.6797244873,15283.0848225098,14372.1329310607,,15321.6502995758,20125.6348515931,31017.1280201873,34193.9021903993,16815.2656326905,20247.4429206848,18522.3659316407,19501.4358384552,25495.6414965058,28230.5241888885,41144.1277824784,52420.22062587,52920.3091008454,43199.0107368468,44151.1409178773,45827.7512721862,46646.9513673705,51331.7005366515,58089.3108399658,43701.9420524294,57823.9091741636,55547.3744508818,46246.8578911285,45114.0811891784,49877.9836565702,58295.1857564394,60895.0713466491,58627.5608625488,49407.2810687865,47104.8626713258,47777.3192699432,47820.3210123288,52233.8596255037,46245.6309949951,48687.7029581908,49793.4958233796,50347.1873142702,54813.9964297791,60519.5610596925,58917.4198764341,59681.8378865661,62414.1061340335,60111.3464696044,57400.5551014406,57142.8718705445,61517.4812704161,60549.783378586,60506.2771923981,69922.3638552781,54609.2243877716,54927.4818972777,57200.9134516754,59517.8989056701,63171.9300884551,60540.8136772463
,,458.2644,8.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80620.3051113093,70950.0247023193,58937.1700027468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9604.92277328493,12650.0524924926,8622.09321633925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,224.1564,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68896.5297051026,70031.5751908938,70375.4350438473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9121.5135830783,14878.5348460387,6985.84971566784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60524.167369503,64241.6154374122,59918.6271335365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,752.1484,5.26,,35784.031749756,35672.4133260499,30547.4368989258,32423.8030374756,29824.7328691407,32437.5718426667,31326.7605327149,29500.8138886717,33817.5323217774,33904.3854455567,32168.4731193848,27291.8547795411,31165.5578060303,27588.1597493895,30375.0998074952,33269.0169265137,28753.0832400513,28659.3999365845,27738.2350209961,28160.2327919923,24880.7198935545,29284.7112700196,26675.3897823487,26858.1085480957,30370.2665496827,25776.9855682373,23968.7186907807,18451.1511196289,24756.672512146,22130.6367883301,18356.5412162476,23599.9236928711,22872.4038000487,22678.5393620603,23567.2637208251,17548.4481361084,24730.9374990235,22969.1515762943,23298.0949364319,23900.9633931885,22655.1194233399,24626.4870454101,25412.7562653809,20718.2019624024,22128.0997697754,27393.5175213318,19068.1863454285,23100.3851121826,28087.6736109009,26986.8054792023,23788.3731829834,27290.7698176878,23430.7898289794,23280.2086824951,26915.63854982,24198.8344434815,21971.2250456541,25031.4538513946,23658.7855383299,20140.8679777834,26430.5191641843,23396.9242053221,26762.902331665,29773.2488986817,24346.727328003,15065.0707631836,29990.2018112336,27682.5249873047,23755.476506836,25101.7423103028,21089.942968872,21289.7385644532,21282.3509204101,27325.4769678956,27228.2232487792,27112.0533918458,34475.6544050294,30269.6093071292,27955.1309545899,30321.2175195315,28618.9420404051,25032.9904530716,33740.8606831054,27252.4585825498,31132.4271757814,28797.531628418,30889.8546811523,32845.4702604976,29638.5149102783,24716.2694973753,31704.3978136441,24509.7900622559,35047.4291417239,30258.0859013672,26640.3894356686,27209.1642106934,27877.2082628785,23141.3034689942,27149.7973396302,26144.3261383057,30631.4446437378,32157.6352285152,25578.9389882813,26544.621408905,32488.764159668,27117.0670527342,31011.9067895508,27232.6191113892,24949.4928547364,26579.7530463868,28428.2160147703,32353.179940178,31131.0098426514,27152.3221333008,30653.8649443055,33030.4129737548,22984.3208898926,25303.7961782223,25820.9070455322,25659.8622315674,29854.6071738282,25442.3931477662,29190.5547165526,28450.2410910645,25545.001532959,26302.6432122804,28150.9278365479,39608.1117838898,28596.5320341797,40248.8439291991,37720.775682129,39639.9574688187,40046.8203864436,36557.6217055665,37218.3493652339,32016.398648346,29730.6905133362,27937.5945356446,,33648.462956543,28507.3456850586,30780.8014636231,29178.8679185792,29450.6213715819,61056.3213460685,65361.2150991212,65302.9437307893,65412.476928589,61510.3272236634,66415.6635739747,59888.1216664432,63028.7688698725,63325.4257298585,61101.5921398919,62851.9311212162,58565.8866867066,57382.8949935304,58823.1202761842,61716.6630686647,63160.2663636476,62042.647076172,55630.8926843263,55417.1775878907,66048.1738402101,61568.1847841798,61341.7207115479,62374.812325836,56823.1945548707,64052.2732137453,62602.1212705079,61745.8854523932,66439.0577316896,70605.6367648317,65117.9754250939,67414.5014194331,62506.973772812,68863.1457779539,67932.6702349239,70051.7804275819,68350.3025822748,60119.3735961908,70111.0761580812,55417.1963616944,60453.3840003663,60970.9110101017,55420.0237261964,56714.8715847927,55723.6698900147,62168.6849277343,58408.5771950679,66624.0619211427,60146.8504844972,57931.99771344,66078.5749157104,63040.8279144288,58806.6940195314,56578.0378793336,58048.3695644532,62734.6402795716,71110.2936727296,66052.4681616212,66290.3346364747,63698.8256835939,69596.3633320314,64395.4384324952,68713.5139196778,67185.4758522951,62949.0272076412,68914.2019851072,67899.1963179318,64264.0713646547,69868.5016459964,65239.2452495118,57184.9239609376,67504.6352092895,62511.153715576
,,244.1215,2.94,,3409089.12669813,3327613.61148963,3337889.85908311,3281404.61737269,3064918.08690159,3292586.54906921,3252870.0785171,3219846.98415473,3258862.26875295,3361372.75995263,3248736.50554134,3150964.34641674,3190786.10367906,3156606.77986484,3201447.95372592,3288079.38287286,3216841.36386992,3148852.16336216,3179832.80358091,3087848.0032254,3068918.80834971,3231070.28600156,3130239.05167538,3017340.0937232,3138614.51015383,3061370.47566293,3041245.6387969,2862578.25741932,2955614.83029541,2773723.30973129,2817850.64892655,2927289.86222433,2972792.67275933,3082850.97601088,2991750.07700208,2794246.77798806,2887092.92468788,2898622.18940094,2885948.19009077,2853261.45197333,2937466.01101539,3001291.31449208,2959822.73373974,2930017.89191522,2835107.74209052,3180046.80746395,2835290.31415884,2884903.46052733,3085341.68517987,2983613.74887825,2999486.73505734,3113064.75391932,2822223.40946559,2867542.93121934,3007148.22822684,2772985.08958649,2926444.42383899,3012070.55852221,2946479.44592736,2931940.7626232,2963984.50026823,2930521.73833511,2980521.22113631,2996984.52753461,3036539.81312838,2652934.3180889,2957849.2073493,2931822.69247815,2976035.64310359,2947569.20180529,2943125.30522153,3069703.11274174,2369875.39522893,2478891.72910438,1012459.9477196,2609678.99918295,2652227.27262179,2609326.39774169,2428949.49281541,421454.114146992,409589.646476155,758466.393432999,958462.03946548,2593041.74041185,2618313.16426512,869676.877590933,2693323.86932927,2730275.40256612,702303.078804369,665750.987913357,2688770.09139864,2535978.39289231,2715794.59611321,2651837.64120098,2577475.2786348,640541.136686928,728551.76981777,2602916.44837757,609460.775266956,775847.93101208,2777743.24822525,2714110.67526844,2543748.65621099,2547054.2602393,1320583.27353462,825464.44149007,826547.687764761,347419.061766562,668026.062419517,606262.712550968,1200388.74747208,2736445.07568502,946095.688827952,2747582.36972133,2683731.69624656,683463.499571348,2638061.8995084,2513638.04956787,475668.783279978,441309.462479932,620889.284719306,2614085.93761663,450129.400719207,774497.578643759,721949.751021885,205734.985758494,836171.910564635,694362.370615572,2646053.35936578,807127.805666159,484899.738823625,112263.225772982,416475.298755776,2661316.09001378,278865.158080299,529851.817794522,381266.156916625,277712.832988157,562010.305894282,594852.338078251,2522644.95394705,695196.584944787,487190.732722574,2596906.65183571,2774200.01229055,2665248.4774645,2721640.40155579,2668763.79529131,2688062.61658755,2768411.64773695,2612534.92158417,2673690.71528743,2666020.11797237,2556835.99092311,2696088.2372953,2648831.77997337,2487396.37507578,2541699.50408982,2679538.23261941,2658688.95056731,2666651.43956103,2660023.88270599,2667209.81980124,2775809.6829716,2610373.3225985,2679971.80835992,2708623.55630746,2713269.690737,2646577.10035509,2672782.71704223,2659091.84499507,2721076.32637331,2800769.96400754,2723731.04212799,2746802.13910125,2769556.73107315,2797848.66888208,2774125.26766289,2823498.88173656,2864608.14491298,2604688.54932115,2381515.68902888,2603862.84310144,2643513.44870222,2565515.18429596,2604746.42567111,2610166.3675627,2534383.01359935,2628589.56962755,2627842.86352529,2744289.03345256,2636870.49256383,2613199.63345113,2666342.77322605,2749013.51542762,2636113.40964074,2631588.0925586,2661951.78710006,2649107.71172177,2863759.49127571,2762981.16066675,2788825.25518095,2701291.94613789,2756095.47874001,2810936.38235117,2807150.65093929,2843621.04346738,2685924.91424623,2799852.63420607,2798649.95973709,2843081.17873739,2847275.88772246,2745261.64636752,2729952.04529483,2821278.82142911,2694448.38917232
,,270.9090,14.65,,49194.2301532771,38091.6436098153,40694.2826224579,32874.6262597521,37830.3943589764,47886.7943574938,45671.232018928,29318.0052075169,55425.7226445925,46486.8264119767,62622.1156388167,44823.9230450013,31862.0859821618,52447.7848345718,41802.6939599771,46306.9275942951,42472.2110789863,48258.9123372665,50698.6357186789,27521.7705124723,31960.1099128324,57249.1706095273,43985.6100388034,45117.1710897558,55492.3572304163,60027.6604996951,51985.8321180543,34406.0830023804,42530.0112391201,42245.3261409104,49198.4503644307,36586.8796136751,54814.1053183646,23442.5124074659,27051.4898861687,44162.9692658364,38477.6804749535,30480.8376631219,34156.4844258571,48035.2291657948,42729.2539055796,54934.6555879514,48227.4301429036,40890.8966844614,28391.2754767364,42780.6107985552,51230.0963917141,43919.3574853852,45465.9218341435,39857.8669503224,57571.4369978615,35934.323659543,54967.7448813524,51417.960678145,49769.9730996324,46881.6911662487,64422.9519396356,39973.1573236603,20666.1616385196,39864.0102411881,47182.721653773,50581.1281501044,24645.7893505454,38391.6451476262,42963.0727137449,42103.4519653868,43028.5801184017,47100.2401541609,48908.5662537193,22115.3878905094,33080.7182229707,38212.4274240109,8125.75967412702,,11079.5272144471,,4174.97662987275,13548.109156986,,6385.1320527343,,3494.76777318936,4004.39745709231,15648.6766586305,17991.7621507972,4425.97804082966,,4533.0196227525,4173.15383035561,,,6922.12307920277,3871.03117288741,1854.4792700902,8866.66802369866,,,5208.69618723924,6700.27541744385,,,,,,,,,12650.3597636943,2523.57377079706,,,,,24560.189925467,13173.6151094601,,,,,,,12336.5468862948,,,,5423.58030798328,,37396.405783081,,,,,,,,,2833.76210878848,,,,,,,,5099.98597950924,2024.03038984684,,3798.13989701381,6505.55898222193,,,15999.9011388677,3560.12532718769,2609.17615709688,,,7578.2721852112,3196.32787594656,5581.06802791942,7519.37356237798,5761.23406237797,2777.43749566152,19673.8834124644,3693.17696557833,10543.1609277747,4439.09620966922,6660.30105761729,,5709.34934183565,6304.33031561841,,5494.78726446543,,5300.30401660162,,7801.57807365413,7277.61955114751,4558.37798164809,2947.10435449226,7490.65787512214,5421.67776812678,4623.40208789066,2093.22016542434,6407.98405837955,4645.49043649584,8000.34103967758,,6687.54487609867,1978.02847816453,7708.19284985348,5237.30093554701,2916.84234858811,3829.99833527291,7853.76547521979,9008.11656062522,3072.49459864297,,2084.78550973537,4804.08322535021,5681.95815523911,,2144.90241381575,3873.71446081539,,2191.3304490709,2794.86688258412,,6759.4874114342,5177.200556089,,32735.3682060699,,,6054.35359698477,6178.32587436804,5608.08746709711
,,404.2542,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74862.1330039517,78441.4158653566,70987.1975364838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72750.5896517489,73360.558851074,76650.7918717501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61859.6350458985,63879.9128162077,64091.4137363282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,477.3455,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61371.9172432014,56206.3977049891,60468.130970988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.51024330136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
