"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D13-2X-P1-A1,D13-2X-P1-A10,D13-2X-P1-A11,D13-2X-P1-A2,D13-2X-P1-A3,D13-2X-P1-A5,D13-2X-P1-A6,D13-2X-P1-A7,D13-2X-P1-A9,D13-2X-P1-B1,D13-2X-P1-B10,D13-2X-P1-B11,D13-2X-P1-B2,D13-2X-P1-B3,D13-2X-P1-B5,D13-2X-P1-B6,D13-2X-P1-B7,D13-2X-P1-B9,D13-2X-P1-C1,D13-2X-P1-C10,D13-2X-P1-C11,D13-2X-P1-C2,D13-2X-P1-C3,D13-2X-P1-C5,D13-2X-P1-C6,D13-2X-P1-C7,D13-2X-P1-C9,D13-2X-P1-D1,D13-2X-P1-D10,D13-2X-P1-D11,D13-2X-P1-D2,D13-2X-P1-D3,D13-2X-P1-D5,D13-2X-P1-D6,D13-2X-P1-D7,D13-2X-P1-D9,D13-2X-P1-E1,D13-2X-P1-E10,D13-2X-P1-E11,D13-2X-P1-E2,D13-2X-P1-E3,D13-2X-P1-E5,D13-2X-P1-E6,D13-2X-P1-E7,D13-2X-P1-E9,D13-2X-P1-F1,D13-2X-P1-F10,D13-2X-P1-F11,D13-2X-P1-F2,D13-2X-P1-F3,D13-2X-P1-F5,D13-2X-P1-F6,D13-2X-P1-F7,D13-2X-P1-F9,D13-2X-P1-G1,D13-2X-P1-G10,D13-2X-P1-G11,D13-2X-P1-G2,D13-2X-P1-G3,D13-2X-P1-G5,D13-2X-P1-G6,D13-2X-P1-G7,D13-2X-P1-G9,D13-2X-P1-H1,D13-2X-P1-H10,D13-2X-P1-H11,D13-2X-P1-H2,D13-2X-P1-H3,D13-2X-P1-H5,D13-2X-P1-H6,D13-2X-P1-H7,D13-2X-P1-H9
,,559.4648,11.26,,,,14873.881561932,,,,,,49839.2766650392,31046.6060683592,17570.3775637207,,,47795.4943299639,,19523.5992275391,53605.0925820311,56646.100358887,30376.4620605469,9358.53668904299,28798.0073618163,14546.7320273441,20674.3033955837,20449.4158085941,6495.64606708127,,,,,26340.982820801,,,,100819.012537597,,,27503.3421567382,18362.3747988282,,,,36620.5915664063,,5954.93322047572,7168.51489837699,,8086.45550390624,,,21013.7403251954,11366.8117646487,,,,,,,18913.8709423828,,,,6438.91940478532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227.1884,5.66,,68385.5954175567,93749.5839327622,83903.9963247528,72746.9756470794,68955.2621770401,95584.9765465239,71728.7467154082,67464.5665295487,60052.0616242524,61111.9895086975,60635.060595932,60209.6849877624,67695.0804327774,65903.4721063308,58810.0179566192,61777.2663636627,59107.285308609,59606.7943476409,82664.6809247742,78836.3331122437,66886.7471148224,54076.1132307892,70935.6124012909,62457.5479802551,63237.7281873779,69420.9492193604,81397.8787175903,64132.7424103394,69628.3770101318,88118.355639389,58783.556618927,67847.5173865662,59187.3220980683,61748.8793338624,72039.3794267578,64657.0532736816,69771.2985011596,64102.077375,64431.8645237503,73006.8339794312,77441.9099156341,69569.2703488159,65296.8151766663,67907.009873291,64184.9072465058,65147.6016358032,72889.7525247803,73055.1575905761,94989.3480821533,67198.4035038147,66432.7279431305,60405.3761971436,54945.1538781356,71302.53648703,78981.5718524781,90946.6479074249,76433.8148941193,106383.038485779,87770.7069854431,73502.2750525055,62118.7874574737,84277.1451595612,70377.8688815766,85929.0778530273,85335.0483698273,69830.595645546,94060.1531004485,84120.1365693359,78091.2548524933,78753.5977909393,69948.8830015869,72738.9360191803,261208.876023121,156836.860285477,224197.712708817,183946.493997498,166031.062538834,233073.82075914,224379.378465118,167809.632681117,171789.980106751,264490.696483963,179288.692282463,205865.848398193,212828.914682861,180674.754352448,170775.447477951,166103.616660851,167192.838000305,148869.437067917,169873.216038239,130147.634934967,216776.019427536,127970.095972687,131132.196712402,162085.447385284,172206.999325577,185886.061725723,147833.070011063,164134.256046234,164101.109447601,168898.339276062,145749.402682053,162678.191446777,138970.523648796,127323.366263199,172149.212704971,130525.344623802,180920.089596726,146846.582508041,198413.270966202,170045.478197525,223840.230335327,137451.137811272,166223.48659407,166453.344358383,141330.049268043,181272.522718979,184398.687965805,150919.182267532,198557.345441162,189014.195965439,178158.439093033,235957.173537448,159533.831728363,198673.143939713,255707.43078225,329020.972676209,213797.575549225,307597.487932587,249372.03943962,197941.253138641,188224.584546387,212614.859983917,177302.571808731,310392.786614639,242908.879687424,228450.079058228,289120.446520447,236214.98553067,209265.265655548,213007.057045654,310692.012010773,266271.70795639,53792.3100342102,40385.3699095993,51934.7997173309,55209.2924678116,49032.119890152,52596.3732218704,43745.6571192322,43460.0715511932,45326.4000359726,46967.7951731491,52868.2848927765,43475.4842472229,47070.5627854157,49464.446033844,38584.5860699921,47730.5262712707,48963.3153127442,55408.822273468,44193.5269083557,51474.0331935272,54767.5081694946,40846.7339945221,50350.5405470351,41393.4413567505,51133.0266998596,48852.4554190674,45640.3510226441,50521.6049854126,45401.2905996093,58290.292753479,55000.5444252319,55490.9782458572,46466.5689815827,51165.9778713379,54689.0741968308,49189.6944973603,52817.2255513611,60810.705749733,67500.5634966125,54353.2025995483,54785.1064821929,50524.8211999511,53195.3619615479,53538.1861705323,55579.2095975495,53029.0555154419,54609.9470489197,49663.1124219514,60967.4203522949,60418.4713666077,58078.7353215943,66980.1475063934,44895.6633595429,54543.4012679291,57454.4130949707,50588.7712330475,55415.2451255035,62671.7343873596,58384.995930481,60816.8714363403,58269.4947536774,48678.8029567719,54285.9188991699,53544.6244615325,63831.0813136826,56290.6002378387,44259.233949524,61583.9768723755,52432.5940130158,56209.5085767517,51284.7690930023,57082.5880687866
,,575.4245,13.80,,,174294.874833084,157379.527614155,339890.131811325,250376.040472089,229182.473527668,189889.965565759,210640.102916633,291430.401599139,188337.894318703,168095.880217028,181673.734644172,169468.333831562,227458.688231308,250148.175932338,179618.715298232,170411.388056318,149331.788722853,145179.428996922,160389.222818962,133823.951646801,148139.506176911,142628.512106249,139884.312250652,171887.280436209,149477.370572535,149456.265915075,145241.073805039,112624.567374024,114748.130789417,116535.252901953,123948.202897302,119006.162318068,145496.972815911,137336.791605735,159641.983546935,125978.143087341,116526.622454553,123858.043353718,128091.593019602,121736.354490129,133115.970995796,151775.866210781,151732.818631414,165161.531953796,129279.13583962,111334.77988672,100067.787818408,106744.758196075,129584.71064859,118288.832560756,126242.106040039,112653.518734571,145621.050019148,126946.20259005,100065.90320039,113111.174080154,110334.561449082,121112.046720367,111449.818406906,123072.125939957,116182.459936128,123158.261722107,104696.524206101,113236.440713501,106605.149713369,103084.828394257,113406.199355225,105237.006906738,109751.558971329,113024.876408051,117782.490316467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,286.2043,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18036.7195354614,27101.16974469,25247.8811048738,,,,,,,287707.573620087,350452.355870437,302018.51010347,,,,,,,,6831.82768029784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46432.5812035216,60137.6422465819,54127.8400039674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55903.529669281,34569.4035411301,55437.9459757689,,,,,,,,,,
,,198.1289,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181391.343260131,,185145.862065798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,281.2714,11.18,,6959.14861706561,,,7499.13866178558,,,,,,,,,,,,,,,8580.30694427478,,,,,,,,,4258.52177270519,,14942.6460878907,,,,,,,13344.2121941529,,,,,,,,,,,,,5186.20396044925,,,,86309.0590043346,,,,,,,,,,,,,,,,,,,,,,,,,9304.37445167621,,,,,24228.0337225517,12602.9772250823,,,,,,7934.0953660661,14864.3735920878,9566.84496624767,,18973.2169031388,,,,,9682.39364763963,,,,,,,,,,,,,,11903.8644961069,37366.8868485496,,,,16356.8637463638,24814.3633098773,,20170.5297506649,,,,22710.2068452188,,,18367.6054819893,,,,,14115.4322254532,13069.861649548,,,11182.02072594,,14750.0844544944,,,,35998.3973736572,61226.3781278461,62048.7551869895,34172.8124421075,23827.8770155612,23312.0939717213,21938.6846863321,32581.3743493055,77830.8340374923,56087.7752838715,62532.6302891934,64328.9416501948,55862.582526058,44851.9831352615,23796.8614920166,34486.0372009627,97972.390033071,27254.7917864331,37995.416796316,56705.1625062015,26787.4539439651,53169.2678559169,22789.9306971874,35488.6569237102,60070.6943831541,16678.6814683334,22152.704838935,23477.3464620541,105395.710524521,25799.9918014225,23931.437029298,73034.1448713454,32914.6546424009,50169.5249409396,14062.1080835947,32616.0747524872,28515.0922331415,283159.316557068,95965.0338341687,71661.903257331,101460.355472317,75929.6409590654,141014.591240091,163436.239614811,86853.4070552294,121395.664898938,202422.092277828,41238.3376291258,22352.0996662516,100599.930181571,70615.0965391645,49460.6896501082,101583.373310801,145174.256731192,53904.1473166958,76202.8806715676,98791.9984007275,58208.749428716,97975.2035830248,62211.9371687487,98404.7257926725,83042.701755495,55276.3323179758,17338.11791194,88019.9266241832,45956.349809664,24639.7850794264,50068.8734413552,66478.4146946794,185820.505971534,37264.0665808854,17878.3866049533,33316.4680553889
,,390.2761,13.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45961.8788594973,52124.1425245972,43819.7314777224,36608.0402692644,35923.1509431459,34062.1589656982,37632.2171220092,33646.4177962493,42131.7576197662,37452.8196920777,39228.5672590026,36420.7108574068,34595.5444436952,43583.126175598,41059.9190551452,38391.0033001098,49577.3772867433,38662.6526028136,33502.1637865905,30837.2232247772,35231.9481316069,38928.9667830352,47890.8052338867,34441.3308103638,28472.0961131287,25444.0064019318,36728.665064972,29242.1331721497,31206.9642613373,28770.2405077363,37811.6600906221,42776.7487765809,34805.005218567,32536.4099966278,32320.0380446625,32300.7859306946,33077.1898072357,32674.4918528442,32825.6873555146,36498.2360381927,29070.1002332763,30680.6050131073,29972.1405630036,28447.7048010407,34485.3389754489,32821.0062004852,29546.0441925658,22561.1874822693,24582.2178832625,25915.1518478853,30933.651399826,27261.564366104,34375.1997978974,26407.0236543425,26869.0340856935,61492.9083830265,38908.4769856872,33529.6782270354,30207.8683792115,30548.330277008,26426.9295854341,28675.0873114852,31978.6726246338,23910.1847856749,34509.0114878081,36976.7218300935,23596.8628771514,37678.5640025024,31862.6819095458,26968.7244853058,23531.1787530212,25825.9673690031,269368.632688628,186084.305310517,173618.156739747,221923.795943483,211947.696410706,205826.80240674,179284.647451232,165531.813246613,196369.310617142,157341.059989364,168466.146589524,159306.13532794,140074.044811157,173885.797531371,94281.9832099913,157036.72804744,150753.104314759,175219.978268293,188397.800110505,158126.738638214,164703.864840391,174857.256970504,189579.059324618,172905.421571091,175036.391346687,179345.788294035,157398.980623856,163198.773471907,178156.356096558,179041.180198411,163376.751748399,198969.589520905,178242.028693542,168409.611584014,163171.101514145,166102.571912734,162430.61566031,184802.490680803,182374.853989317,164286.146941804,194521.847982683,177402.56520537,146062.943391662,168442.011055954,180522.913735946,193761.354595107,200052.498662385,172525.741699465,197201.023800505,209065.33108362,187271.49420903,203288.061242173,177357.939901764,137030.092634583,144514.241256014,168967.586371742,147817.600734376,145028.457602508,154405.979424193,175580.684116699,143364.51182534,157525.949180785,175683.749388527,177299.358092757,169293.804540528,173901.020255602,161322.057592269,166890.469700699,162446.139221175,165604.051865019,157945.167234192,169837.417577849
,,513.3087,7.13,,9946.53034277345,,,,13788.5254432831,9846.20950638582,,,,9302.77414791872,7936.19966345213,,,10962.5557675933,,,,,,9392.35771342461,,8939.46478446961,,7696.38029911803,7839.39789569093,19925.8200104371,,,,,,7051.06463004299,,10694.0113529052,,,,,7614.86110724638,9364.06243666837,8561.21656024168,9986.14961386109,,7991.48822012331,,,,,,,,,,,,,,,,,,,,,,,,,,7417.72576574708,,6326.67416603086,113486.477597684,91583.2281959628,105444.354878825,105313.67050856,331171.288718901,115715.437370057,112341.691374393,103463.911457349,107308.157638942,122352.439152313,90129.0311315407,93409.0701839319,103774.266383339,212689.282041854,104234.782354889,109854.16398909,94950.814684169,99401.8927847003,107368.259993032,113737.936393694,100525.224943786,105497.091430471,99159.3889655096,107877.301549858,111868.382050901,279103.46814286,97382.7476513883,102017.733832596,119050.03935891,100417.609750314,99436.2015605631,113258.309572464,108413.556610678,113137.066300465,82084.4463661486,97012.1656681198,106354.484651742,109336.863413466,101245.548026193,98983.275804434,104884.559036833,99217.6726165973,95080.3271178046,91120.5859308519,94267.7837810216,114226.341211449,94160.8694734401,104850.430506839,98623.9729348165,87468.6907770986,84823.2190395468,97394.5517181123,88552.0981655841,90216.4647898108,119483.485365072,91326.333948226,86939.4450522809,95050.61335315,91065.3185399796,95716.978017304,102037.366707712,101524.999636401,98718.0235634306,97112.9549800183,89065.713048703,100360.844158974,101473.437487068,88132.7685604047,98573.4889717496,115018.116905555,111852.867235597,101073.608664527,,,,,9388.9994371643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,402.2734,11.47,,23763.9616300047,56240.601916993,32097.1421117853,46892.8837812504,24034.4277440182,38485.5336904903,64516.1950686487,66048.925029679,66106.4809988398,36036.2465407715,31205.9636853337,36069.357540726,68877.9873239143,41078.969543702,54992.4193872685,55531.4281408697,,31331.7132924194,27328.4745476076,33494.2345053863,41472.8756892249,14067.1660784611,20489.6231623531,31801.7157615966,44726.3000926818,33511.9040086669,9360.81945465073,33783.8507020261,45617.4214999079,17332.3447338564,47832.2656375118,51887.5402509758,49250.0286084909,8856.71796826161,48448.8285723564,58060.4211562799,37864.0257839358,42007.2100099946,39246.1376055295,51012.337462799,66865.1818267526,51567.8680005487,48290.8992453147,38591.200561326,35571.638034546,70510.8839595029,43674.4983047945,11377.5276859129,113331.482717103,90045.1452854916,115640.824884706,180389.212745605,271446.184466495,48171.9247406001,19019.4033760982,82111.350929535,73958.5529749765,81817.6459418342,89562.4392322536,61875.948410431,64888.7414646302,75567.28326883,64153.4938963623,39510.1771431884,41315.5661548991,47244.806602494,64791.5269682929,59159.6339631954,63416.1916552732,70594.0255836177,65180.768170257,52586.546991074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,407.3007,11.70,,,,,,,31358.529682617,,,,,,,,,,,5556.12585937507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262956.346248107,78223.1071210563,201147.505188628,140021.131856004,155345.877369416,211881.991655822,228059.867348863,158134.963622193,94034.1095343025,191126.894707519,103813.69915393,174189.97714133,144179.705134887,141336.82556195,143444.26365387,144554.149672301,127567.381106194,96394.5115077819,69624.5647928932,69015.2094984436,173906.758197936,80677.1515198983,54305.8845559086,126723.371008332,101933.447836166,124536.03710321,84150.7819550179,114024.546249603,93882.3672506882,109104.789820587,79787.7584488871,92132.4474153893,66025.257660874,49256.4408835606,132645.038159255,59424.4902059322,88645.528603531,61868.4342598271,149816.658316406,102054.414170944,214644.477930481,64325.3391358035,91338.72169043,81055.5129138508,53037.5268212129,79956.4298372352,96334.7754489533,79596.8529349211,161992.945908722,104116.84893428,78722.9811663507,170986.946478058,114680.536930131,128920.199148499,99625.026293122,215838.912486052,114504.622617249,150399.242856263,115884.644443298,91697.827390458,108170.706609054,162309.725163789,100213.509825622,195973.067508388,113621.155771317,127495.321165282,178429.931671068,117201.528631317,110041.534996018,161483.754494385,234062.888623993,164102.332434143,8296.74977642822,,,13339.9875552672,9874.30006242868,15863.6257547606,,,11560.9991168518,8467.95774726866,16378.5639926148,8073.62849911489,12306.7625798952,16690.2271630554,8155.58045744319,6874.99046583565,11420.0413790283,29054.2025497131,10417.561192627,,16428.6355387421,,12505.8909743041,7376.59945036327,12470.1803551942,13616.2614593162,7972.01332508574,,8560.37195361325,15096.6112298279,9447.96064166268,11646.9013888306,,13018.6822796021,15636.8883773348,9356.19438514718,8545.51922148122,13532.3582199095,24243.5431394195,15761.6337615432,,,11917.0031577758,9830.96689801024,9897.35224868768,10214.3270031739,13137.2933634338,,9835.93140422057,12424.6274986879,8191.20112991409,19912.5496014557,8479.49043136604,9244.56082879641,,12234.589600708,12192.9242331081,9485.04074456788,,26030.5602850644,10031.568730957,,12339.3930927791,8622.96605137634,16745.9904828337,16045.4467647706,8359.67761209113,19853.5899031561,12418.1083872985,11177.1254986283,10019.1409466857,14844.8662812346
,,503.3240,13.53,,279792.100091061,306641.748663582,323257.644787936,284387.086657237,310665.074650833,267466.271690527,324375.929028305,336293.710984723,330419.291913922,329352.762637544,305717.099940688,312015.166265271,318437.989890047,325615.85211582,322832.408997641,312897.021121356,242466.442829731,310365.505540905,306928.477720783,300977.156868361,289464.703564843,307984.738379315,296251.756648813,303215.345453656,291654.436743791,296917.212382356,294152.102798841,286097.434404062,249932.72036109,286083.408194593,293423.069273769,293303.294160967,282831.935738047,305341.881258022,298825.813690335,301666.899148381,295818.213035135,276186.577341351,271755.873750382,282439.970886747,281937.170524651,277704.675542131,277236.10245951,283412.434297949,267799.654320207,278095.242231779,263303.888679077,270663.043627299,273134.099660911,270279.163514071,267900.164702938,265297.865794306,258098.774132855,278930.401184808,268600.892909404,263206.410078698,275627.248993205,261852.810893694,258068.267557685,261282.960438449,266556.067912996,252559.777767374,265164.213026673,282709.764101208,276987.944606546,269068.119405524,267320.337302136,265828.519554626,264157.53197487,271652.266178378,269219.307405737,271613.616607496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,452.0636,5.26,,71411.5271291199,46913.5179564211,46413.9709042053,58330.3186761474,56073.4632407837,51733.0394886169,48675.6907647171,52081.5288788529,48408.162652298,47727.217064758,50841.5279884261,51034.0998968427,48240.2169161226,48574.2952455749,47585.4114702378,46910.4679096984,47245.5780341491,49316.6797313539,49365.6762752991,50131.1446805419,53797.6020988543,50361.6854748536,50054.2125810547,51239.9699602358,55076.4884396057,51718.1320783157,53451.2317499621,54558.4840614166,59882.0635247194,61611.0773288269,58264.3062630005,54359.0406189271,52403.318736618,54173.3891453703,58385.8567193604,54414.368515045,52603.2265070802,56720.0035902101,55559.0119673845,60668.3543872833,58580.4103493729,60545.6360309447,56080.1451862793,58513.0613872376,49217.8543031768,54245.6885095824,56308.6981298982,55286.3493310241,58875.3917679595,58868.5552074585,54611.1876574247,60547.1666479035,57973.2059367677,59730.3257701798,60122.8351734008,61460.9058176118,67250.1826586913,64899.9728670427,64352.2054705201,62774.4658577042,62779.1357614288,65381.0084461366,61701.7449041748,55940.2248329316,63246.335465805,61953.7310042951,31206.8137653809,58264.7542020569,60154.6578885192,62922.5788441467,62322.8998702089,61447.0858702239,264593.231194917,259764.919348481,257921.699926941,249876.266636504,249392.854604584,259928.260108109,264862.247682739,257958.475231444,263715.738160523,260094.924187226,259155.954133331,251175.461644989,267721.151757157,253675.386226196,259030.635720078,254734.149616684,254097.796128358,256254.874503723,256505.010725326,252207.058538299,261889.810826613,259548.210425156,251220.988769089,249821.641662811,256575.844806793,257620.556666137,252685.757772461,247015.129600982,263988.967144562,260193.374151535,247092.789605423,252477.386461975,258931.398364136,260154.378379424,252449.301443267,236402.988695931,257345.53588321,252917.92059633,258627.976474206,247160.911955292,261992.83405365,255480.430317779,266904.033852234,250865.035033447,256880.753204468,267628.523945725,254756.059302674,249760.812150055,259498.732841325,258271.21020349,257666.301208542,259241.682160767,258992.81455423,259087.670019783,266081.704060044,281438.43631868,249311.678852012,266115.798502778,268757.493196014,253930.587612412,268093.20067987,248832.733530396,261420.472620941,247275.964032532,258985.010908875,226597.030104035,243564.910184693,226737.319370362,243027.350014496,248459.475523835,248712.697873534,245050.57751915,40516.2668177872,38086.8734423217,34590.3476385955,40932.0615751037,39424.2629160613,33184.0417284241,37675.4875378114,35988.3407828827,32904.5420105895,32954.3296193389,33089.8909414825,32640.4108484956,32550.6750028686,34254.0467784119,32337.800748291,36148.5861273194,32863.0271544189,32582.6369379272,36743.4691439819,42366.3406480255,36687.2488411864,36442.3780716858,35423.3424756928,36798.4986395264,35665.2471617126,38236.1219002991,36095.5007333832,37136.3104216309,32862.6049406129,38656.1808982085,37284.2767375489,36883.8325000152,35665.4193181152,35936.3440370484,39206.8139990845,38460.776767334,38974.9035547486,42256.8040625,38165.7109301148,36782.9026915283,41544.8763033752,36943.2427285919,36858.2529735718,40167.4307818297,37048.6367835388,37374.0501984099,39309.8826644288,39775.4951274567,35966.9024427261,37176.6540188294,39838.6285448609,38107.2322290726,39534.5608112182,40590.6739523619,38809.4360309448,38670.2962186584,39449.4696716309,35938.427761078,37334.4732385407,42947.7421211547,40799.2517683717,38033.7644297181,39415.6255231933,40082.8820834504,37910.6020123291,40796.9784091645,40091.3438500975,40575.4679252929,40174.9611076965,39483.0472791443,43204.9409861145,39231.2153419189
