"Compound Name","Formula","Mass","RT","CAS ID",BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,D19-2X-P1-A1,D19-2X-P1-A10,D19-2X-P1-A11,D19-2X-P1-A2,D19-2X-P1-A3,D19-2X-P1-A5,D19-2X-P1-A6,D19-2X-P1-A7,D19-2X-P1-A9,D19-2X-P1-B1,D19-2X-P1-B10,D19-2X-P1-B11,D19-2X-P1-B2,D19-2X-P1-B3,D19-2X-P1-B5,D19-2X-P1-B6,D19-2X-P1-B7,D19-2X-P1-B9,D19-2X-P1-C1,D19-2X-P1-C10,D19-2X-P1-C11,D19-2X-P1-C2,D19-2X-P1-C3,D19-2X-P1-C5,D19-2X-P1-C6,D19-2X-P1-C7,D19-2X-P1-C9,D19-2X-P1-D1,D19-2X-P1-D10,D19-2X-P1-D11,D19-2X-P1-D2,D19-2X-P1-D3,D19-2X-P1-D5,D19-2X-P1-D6,D19-2X-P1-D7,D19-2X-P1-D9,D19-2X-P1-E1,D19-2X-P1-E10,D19-2X-P1-E11,D19-2X-P1-E2,D19-2X-P1-E3,D19-2X-P1-E5,D19-2X-P1-E6,D19-2X-P1-E7,D19-2X-P1-E9,D19-2X-P1-F1,D19-2X-P1-F10,D19-2X-P1-F11,D19-2X-P1-F2,D19-2X-P1-F3,D19-2X-P1-F5,D19-2X-P1-F6,D19-2X-P1-F7,D19-2X-P1-F9,D19-2X-P1-G1,D19-2X-P1-G10,D19-2X-P1-G11,D19-2X-P1-G2,D19-2X-P1-G3,D19-2X-P1-G5,D19-2X-P1-G6,D19-2X-P1-G7,D19-2X-P1-G9,D19-2X-P1-H1,D19-2X-P1-H10,D19-2X-P1-H11,D19-2X-P1-H2,D19-2X-P1-H3,D19-2X-P1-H5,D19-2X-P1-H6,D19-2X-P1-H7,D19-2X-P1-H9
,,121.9547,14.67,,717863.188424406,670067.577776378,720933.334673231,716099.639104743,710524.696710997,800093.651258999,712443.529691658,717509.96571241,699714.243056275,735268.812991427,748434.170693533,763273.001841229,604243.64582495,682999.073305092,622639.819946899,763592.781632388,797188.707204913,748291.568121529,732898.009574917,817858.230752336,780036.23316263,696915.978240284,751715.588199635,752693.01813528,697714.120445533,733421.200928411,828275.618723719,671716.339721809,748252.702459723,716241.21340076,719375.89879366,702863.861929404,660067.334369375,745427.2874968,840765.679962703,657704.184240345,792185.131902688,729057.240058565,711931.905401412,736015.57934417,810431.37454248,810878.976119286,769255.779656464,821559.067329406,742670.404790475,696593.378571051,749276.049186175,777586.251936478,718542.165058833,821323.704720985,751583.291750001,825523.558423275,798040.566220699,751470.645406135,744081.57846399,782184.016334947,733275.652321279,788403.926106443,748797.423270015,724383.265244956,793087.282050155,695565.742892665,725302.026827887,680783.597387302,845328.33931033,529108.442737793,716496.968846161,713303.329868503,741580.101244517,810056.563139315,745800.228028249,750205.989116147,574146.993892294,576365.062671959,660931.386722024,549372.351149421,591582.118198143,512538.964102051,569981.544702141,608861.021326722,574467.686329468,532482.314478412,709061.051916054,586005.870634483,667169.165895895,509754.169367189,545225.891968337,569239.119559896,573145.73996817,836141.976415041,540508.940957031,772554.801972293,581335.314944824,684497.339287527,581974.070998463,520106.118179453,485742.639189075,580209.921885572,601732.378591253,549857.284266406,542836.690784963,654169.309826775,514776.604153877,490293.714552547,710751.079075056,505940.155896205,502545.600338218,519934.90806299,560902.991880571,562830.601460919,487257.390416595,550755.332361496,519985.74151639,584385.055051625,562647.497123185,416978.322347892,525479.994407716,533294.043627416,477264.043198673,463441.442471007,433170.056483234,550210.112621102,459367.456556348,607582.013076199,350971.256413086,522506.754137449,524299.285818803,471334.579968206,512757.565667335,489488.419389526,490129.329911328,449628.698874803,498775.57032769,561681.535082091,471614.75416612,496823.958692376,526572.9792159,498047.691075621,514318.816992058,429276.548374738,462083.973854348,502424.284571876,479875.784381812,449193.214513631,55952.4720638838,75404.32003711,141300.357154101,155727.061831725,1272437.83721058,154940.489362234,1427980.00442691,130183.474619135,65106.3098994133,91117.3092343769,73388.2429541017,42989.6131831055,150308.158377334,98060.8113544936,134965.516131805,81495.4641210923,824801.819684914,151380.320259586,103195.32336133,150350.631831805,76459.3847265626,78095.0899449853,117210.845766352,183739.659434913,746069.097720705,89013.8654082025,103129.928497069,146904.245738876,152752.828368548,53402.0906821272,76922.5864108764,38909.7874775382,57683.4122109366,164184.604570238,64548.9006550299,111499.736150791,146853.852641608,92113.7029921881,162190.384967176,152465.48196634,787195.771588558,88919.6498452461,144479.32861238,1165397.53939098,84724.8869095636,146573.341698581,140766.375424318,166684.71321094,67463.5060810557,161199.706222087,1083537.5254108,139532.723289756,161380.930436694,99828.8740688868,146047.947422511,132270.296219836,103254.16177539,62999.6641980315,101915.101620447,62764.3435605475,111354.060965095,163840.014293547,156269.136045483,107557.295677358,149881.26835948,69740.3500812499,153889.56519906,87853.551132814,17977.1522571721,166893.769608273,12166.0643282477,73029.9409204098
,,507.2723,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369304.172497498,,,378838.210374848,394551.813603576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,243.1021,4.11,,352622.556681367,,,340333.616050599,318138.42712317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190262.428118836,,,195896.138253907,204279.32026805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304350.950361692,,,302457.379112718,292912.754635575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,536.4958,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177177.900364859,172321.165775427,,,388640.919713082,242065.473955831,192494.403486192,182406.183885115,157972.026303792,159591.805445793,151850.183735637,158340.441776387,162051.5532328,159406.652079846,155476.080573719,152062.489521323,116548.212438398,164080.910627033,94669.727623853,185894.724059598,107874.870439643,184540.675071703,171647.829760158,159177.285656411,135833.942025307,186259.626469996,175054.835474577,200035.553254466,163180.766325672,172032.55873685,155178.694218237,122323.042585499,185550.244785944,188248.156638638,111615.352681215,208455.323626506,184154.169677514,184835.503350941,199567.811092322,155784.7426481,140685.891420959,161042.65767227,195711.258489373,186341.405690035,178187.210646161,214945.715769477,230769.685970548,148803.5883809,190829.896905657,200980.474290452,244985.485543635,169760.465470496,209052.779480006,190686.901125794,231070.045168219,240044.556601572,217487.161200032,216973.607742778,227866.023547813,163513.842080984,237937.96172863,199868.817676079,176873.067226352,223039.845877218,189181.439025384,217592.325023858,221243.47488815,241075.157706781,192836.638410411,222931.048059565,217864.918320338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102.9482,14.75,,271723.854491495,129317.514048618,360991.858646462,400586.72491457,165041.02800109,362503.680273191,380982.995761516,181891.703054463,393761.286460555,159812.941202734,135374.042086869,367074.245985187,426479.13196633,182127.705148905,248556.950966981,274559.45901972,132427.338605932,215479.779523844,373849.97008203,421530.191153723,437232.589856662,594117.706225362,387496.365263034,407325.333580035,278932.130331952,428783.447274479,390301.26218769,305783.484052289,177932.784077923,290467.397638352,623104.122369227,286252.609704996,276734.31490812,488512.952246793,165590.360536108,286598.099864085,420132.289291895,445894.082210997,228645.104728883,422534.656872227,397404.196692178,299089.472588122,274931.178561695,458417.180588094,297249.442858007,398277.334239033,268029.875401609,470885.759818122,623144.026509235,465954.601901688,177183.618001311,459185.447028474,327446.27124727,292270.379026918,309701.435420364,512751.437877434,228148.915391014,465288.561435277,476936.947871322,449345.462284568,319769.262212016,327738.806071175,454746.676998124,379847.450893792,265751.002252438,314016.828280195,461574.902793033,300247.314631958,337522.452088868,459740.665746305,404935.872570049,452329.22449656,294055.720533607,314624.952079188,328481.061560616,327763.629993887,396485.869110688,361856.218303674,149515.160779006,314467.587439384,220004.898028552,297979.470754645,221520.037316014,231167.261197141,228862.562181946,341299.368021439,285106.17288106,328101.446448658,312463.10257116,251610.569598418,148147.994493992,228285.630047509,334824.692266213,318985.245301465,251327.561124396,304618.240131895,261707.220094168,263690.921317916,172719.511312608,389137.538714023,147534.652819928,344519.232901345,295705.32173298,287193.561106009,341896.721884496,322513.954841296,310741.690167435,373110.947230485,318242.72962665,347048.480415024,345977.836377638,338342.758361536,281711.52295589,309600.679714857,250451.282584549,13646.2534792291,359459.257437935,228813.96853514,283596.61765045,270179.993732719,234236.404940759,323747.006404823,293808.105023558,278836.648971579,271093.100750192,262117.468806496,398397.922391571,333610.634789086,297683.310557151,284528.208225338,310720.353432597,295091.243822659,307094.791797563,279470.598672763,252685.719673351,362309.255365754,254506.18899959,308567.416402699,335182.07365943,259235.202641166,301987.784141596,258475.507371415,294653.951202065,267143.646519066,165713.330035257,173333.06098434,156281.249748133,167634.047694225,146633.923280309,185839.914898849,158162.789677683,182641.198709795,129548.164127197,161274.947107784,146185.057706374,182777.016802303,165978.475272954,161354.869497137,170294.635934715,162243.460767884,176467.445601563,169310.951934853,154583.974412523,215033.89358444,149396.520124056,151276.570265893,162921.742458622,159947.907713134,153981.645420408,157410.046226056,147288.414225873,161137.66133978,162299.575905254,150166.956510109,157950.549449256,153488.419344893,160434.683464503,146021.170382104,217930.185564977,173723.261919244,142384.766606986,156661.878010868,156149.59313621,160592.132955472,199958.242321411,165477.317398582,170305.844288005,147503.715192246,167848.603438506,158194.559784316,150230.828579139,162894.715864445,160627.924325505,156566.432475819,142292.932976029,188091.307341614,156938.097934012,154417.598606456,148699.051161809,165603.900439595,164646.031745883,163204.178236633,154138.639733606,197772.941692077,165185.37890091,151504.140441451,153039.794462087,167046.69530394,148580.086743762,167429.194324725,174779.502423269,159498.015618129,160737.754623266,149466.851050611,170381.395973492,161253.547068869
,,476.2597,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435211.042932129,426148.149266488,435028.335135131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113.0840,1.59,,226200.829327101,192572.681255597,192449.004642583,198273.050376234,167955.98552357,182845.600994636,192826.132855608,176915.815684159,193212.035128166,190275.365985038,167869.078771412,180725.481844834,174049.556249943,172855.907928271,164368.605176518,162657.081591227,163087.713510811,169122.762147287,191615.320152342,150724.510086324,169870.978178525,174488.597033691,152585.418685571,149015.678235002,153968.413499145,145865.881793565,156645.8095232,159462.79077981,140693.043106422,168112.352649996,141636.11279344,133243.086185315,130972.473261916,135455.265838469,136881.100364452,137907.002245726,174405.90612073,155251.664318828,158330.968646612,161299.031831209,139021.592871448,144114.048224244,132025.576027312,136110.676120218,136018.986255998,189752.138139703,153552.241320142,163567.383078819,159521.606761243,154039.082313087,151504.882219154,137509.914372425,130061.778462994,127732.697076285,186717.339501412,144926.253382009,159616.992878698,183318.836830478,162456.358001834,161223.725678489,172125.115570018,160004.304666102,162286.688823673,164525.194767312,165357.878516948,144355.76463718,164461.381453297,153775.974970629,166741.271651757,165267.565104839,163618.227154859,170233.30165172,222147.10879504,221303.211419678,236375.516264245,289197.582320922,261841.167054854,261035.097106871,221656.929859213,229523.94536688,217410.358820755,281821.708310461,290002.402063875,309859.945649902,332497.689753895,314692.568013831,330244.357073765,318951.479486234,329414.7475302,302199.924404591,317017.28691348,238952.650455361,252836.429928958,295123.535512525,274303.806458466,291286.300422412,278836.877679877,257765.06969733,251815.243598754,224264.496846565,232856.127912444,216990.902876862,209273.116305168,211345.008331718,223578.981397748,195859.7211354,225985.480702392,225582.093454388,213609.095303711,209915.229823059,231530.753217743,205139.249607044,205495.928691864,199123.760147797,199678.743115236,214098.896991778,210380.305751408,209307.885821053,224789.67705249,209991.47903561,202702.130833008,199122.475761504,214711.605355683,192912.78791886,207386.215651184,212305.976210123,192007.247666251,211349.696900131,338755.110865566,200167.581108859,197146.571619985,198162.962652664,194206.816153549,185230.189521198,196386.648529345,167566.182993997,185935.368122009,167990.965869443,176736.040500259,162262.564845118,183601.131083531,183426.152241684,174675.107583226,171230.19840345,120472.185833801,139204.811407593,126101.457026073,135801.374278449,122089.50662941,139582.826556696,136250.877604661,147730.053538874,147600.216764058,134798.051546828,141822.744485989,122987.998477335,147090.671725234,137130.147694554,126712.91048084,132416.876657337,137915.80800374,136275.334206853,138168.467314485,105519.684662953,118490.12516254,128287.783128993,126570.015399294,138253.919972211,121732.111090713,122238.35678744,131074.155455681,123386.739143584,132446.430091523,125141.787686341,116368.757907186,135300.106800831,130885.413752198,117500.96777324,132958.746321904,129955.677542389,133775.679168543,114691.064824779,116035.480393579,113685.877588107,125857.38999242,117274.556027838,122662.512321535,119144.96785585,129813.544830045,121582.521997615,109857.437749311,112123.984448189,114934.467036102,112849.114920854,120769.187011942,114720.184515069,106749.226710732,116498.190450077,118505.230850355,98852.0306183474,98150.1168791297,116138.53658593,106459.72935612,105337.434052407,95650.8746523513,107263.083386006,112388.668583443,112522.804307525,107646.411296918,86282.5207168328,115004.642752891,120692.298071416,115994.354890166,101481.105545104,103790.44324284,106315.076788978
,,217.0596,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295630.015233552,320400.446417265,321966.652419967,310112.105712677,283854.13972559,312725.511514616,315374.717396828,307207.156231629,314092.175111731,178039.361134628,297299.165465241,327043.581837218,173409.010923522,159615.031476288,323758.431592107,320623.682030167,312548.502447091,316602.064174869,326610.870273102,317597.349048829,335174.739896523,323793.536815492,323879.235863297,339285.395036957,325346.230418274,302545.256467347,331947.649847546,326537.575828766,317868.52416211,323642.868685941,321942.265691999,331975.656828802,321295.659994446,322046.768925949,326338.244704285,322785.530207279,308961.084697478,323632.406616792,305566.905485913,323652.710745454,318194.361746062,318555.193409452,326189.237111024,311786.216436043,334187.404456236,288929.156621124,325984.419544785,311765.262038544,311770.346291077,324891.766305497,316611.595147752,323196.683583237,327812.722155456,326650.775886535,256424.17764209,307011.151831086,310777.382779005,284124.874498169,295426.644240136,323367.238213806,311423.271184936,299078.415734391,319056.710056747,293541.158288818,297972.536803086,285353.936146729,293791.069798615,293405.021637556,291713.783903609,271411.241258541,299492.374039673,295378.513843812
,,227.1884,5.66,,261208.876023121,156836.860285477,224197.712708817,183946.493997498,166031.062538834,233073.82075914,224379.378465118,167809.632681117,171789.980106751,264490.696483963,179288.692282463,205865.848398193,212828.914682861,180674.754352448,170775.447477951,166103.616660851,167192.838000305,148869.437067917,169873.216038239,130147.634934967,216776.019427536,127970.095972687,131132.196712402,162085.447385284,172206.999325577,185886.061725723,147833.070011063,164134.256046234,164101.109447601,168898.339276062,145749.402682053,162678.191446777,138970.523648796,127323.366263199,172149.212704971,130525.344623802,180920.089596726,146846.582508041,198413.270966202,170045.478197525,223840.230335327,137451.137811272,166223.48659407,166453.344358383,141330.049268043,181272.522718979,184398.687965805,150919.182267532,198557.345441162,189014.195965439,178158.439093033,235957.173537448,159533.831728363,198673.143939713,255707.43078225,329020.972676209,213797.575549225,307597.487932587,249372.03943962,197941.253138641,188224.584546387,212614.859983917,177302.571808731,310392.786614639,242908.879687424,228450.079058228,289120.446520447,236214.98553067,209265.265655548,213007.057045654,310692.012010773,266271.70795639,68385.5954175567,93749.5839327622,83903.9963247528,72746.9756470794,68955.2621770401,95584.9765465239,71728.7467154082,67464.5665295487,60052.0616242524,61111.9895086975,60635.060595932,60209.6849877624,67695.0804327774,65903.4721063308,58810.0179566192,61777.2663636627,59107.285308609,59606.7943476409,82664.6809247742,78836.3331122437,66886.7471148224,54076.1132307892,70935.6124012909,62457.5479802551,63237.7281873779,69420.9492193604,81397.8787175903,64132.7424103394,69628.3770101318,88118.355639389,58783.556618927,67847.5173865662,59187.3220980683,61748.8793338624,72039.3794267578,64657.0532736816,69771.2985011596,64102.077375,64431.8645237503,73006.8339794312,77441.9099156341,69569.2703488159,65296.8151766663,67907.009873291,64184.9072465058,65147.6016358032,72889.7525247803,73055.1575905761,94989.3480821533,67198.4035038147,66432.7279431305,60405.3761971436,54945.1538781356,71302.53648703,78981.5718524781,90946.6479074249,76433.8148941193,106383.038485779,87770.7069854431,73502.2750525055,62118.7874574737,84277.1451595612,70377.8688815766,85929.0778530273,85335.0483698273,69830.595645546,94060.1531004485,84120.1365693359,78091.2548524933,78753.5977909393,69948.8830015869,72738.9360191803,34587.4521686401,37172.4799080658,57525.2121073913,47098.2292026367,54742.8966333313,55522.1494977265,,39674.3888796234,63169.2519411926,48228.1261917572,41857.2701002502,39421.8514517823,38354.5197666626,36773.3694536743,60121.2480380401,,36751.578873291,42552.0712182312,31828.8320203247,38329.1207471009,41737.1270104828,36615.1575104217,,36274.4176887054,30909.9446981964,37024.4382714539,46601.2331670304,38023.629562149,42134.2966478577,53330.3608463898,,35689.5769158936,36257.3836269531,,39899.2806157226,38453.4636967468,40667.6564262238,37948.9709835816,41782.488358841,,38962.5526837006,,,36765.8344246215,38500.8392026367,39148.3011575623,35564.7309486084,41805.6871449127,59885.9600478134,45337.4823196259,32881.3686148682,36132.4358714142,65353.7546960754,37991.3147784805,70457.9485549622,75490.2284313355,42711.1456492157,70139.2701230011,72243.9517583008,46093.6775980835,91426.0413066101,84701.7787906571,52299.143837204,73611.1393391876,58764.1614530334,67060.4764533844,79359.8331260529,65925.4095723954,75189.0558586731,82625.8747782592,58832.152277008,63558.0279668732
,,575.4245,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174294.874833084,157379.527614155,339890.131811325,250376.040472089,229182.473527668,189889.965565759,210640.102916633,291430.401599139,188337.894318703,168095.880217028,181673.734644172,169468.333831562,227458.688231308,250148.175932338,179618.715298232,170411.388056318,149331.788722853,145179.428996922,160389.222818962,133823.951646801,148139.506176911,142628.512106249,139884.312250652,171887.280436209,149477.370572535,149456.265915075,145241.073805039,112624.567374024,114748.130789417,116535.252901953,123948.202897302,119006.162318068,145496.972815911,137336.791605735,159641.983546935,125978.143087341,116526.622454553,123858.043353718,128091.593019602,121736.354490129,133115.970995796,151775.866210781,151732.818631414,165161.531953796,129279.13583962,111334.77988672,100067.787818408,106744.758196075,129584.71064859,118288.832560756,126242.106040039,112653.518734571,145621.050019148,126946.20259005,100065.90320039,113111.174080154,110334.561449082,121112.046720367,111449.818406906,123072.125939957,116182.459936128,123158.261722107,104696.524206101,113236.440713501,106605.149713369,103084.828394257,113406.199355225,105237.006906738,109751.558971329,113024.876408051,117782.490316467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,575.4584,13.66,,30739.6436667481,74892.3711509857,79257.4420079499,137908.070669006,95676.8598055268,68900.929922821,79667.4248822481,76508.9832143862,81451.4338575288,92450.7288872682,83140.4740238416,95725.6392648011,114542.740849762,85418.7121828005,75053.5110672453,134640.566316483,82697.755403427,87863.4586792145,92213.6929460449,96626.6687775192,92267.1274347991,102298.991853081,92023.8047115936,99063.2378124695,92623.8679065093,104988.832630188,105291.935597641,113803.037797821,92288.5497591248,103290.455143188,108628.043511383,101293.669385254,85822.5474440461,103040.698135712,99262.6030201566,100867.066858734,109908.508457031,111123.181656311,105862.040664696,113875.570451309,107790.617365814,104057.120117721,107452.683057922,113051.61085617,117428.786271027,117907.04720108,152431.72846228,105613.123384872,108624.585517814,101275.117296112,99458.1396778412,99476.1580302656,98665.2073213961,91588.6735533142,103127.335203796,,120955.842667084,132229.667677925,94928.6577091809,98091.4525988771,96017.8938179092,97560.8149145205,95743.1418395386,,125767.150211579,98816.9046341554,131406.768368469,124031.672104797,117383.151132553,113071.926012955,108123.702720001,135216.642287506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207033.412125442,229466.737636789,336634.953923278,243048.399148993,212878.228586593,223360.790457436,212391.52866727,208628.190317264,216392.827765072,216858.593298977,188055.355730528,251804.619009298,235500.593539321,217738.896406312,212876.34297677,211302.191280573,193285.357662467,224261.071449778,238190.255785298,215329.494173471,238235.019481563,226703.987978706,215066.257453214,218851.347316793,208106.473927684,188313.788591811,219794.513480166,237992.272612058,204388.021679268,201506.585568186,216253.628037755,211913.857452781,216877.706990295,215048.390396133,226372.830494761,191774.545885392,213230.970587714,202149.767239218,204637.881371353,213936.56559711,230789.423964007,208058.918900579,203384.333838302,172021.293488657,171627.809875937,200081.441790198,188145.693130182,148372.939656151,180822.411644121,177543.407439825,173558.738480708,180237.134753876,200608.724214552,167985.863984573,168548.057400405,166028.260068392,173148.8754039,195448.672008057,187543.953664217,191332.680720466,172507.891466576,150265.421614306,161197.007023102,167645.721438675,165692.90131105,138657.22453443,138304.738812735,174266.081433014,164247.058216278,154901.395904898,195467.238918259
,,559.4632,11.28,,,,,,,,,,,,137203.095131809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41626.4978540401,,,,,,68322.5116259767,43535.7033896481,,36837.8374482414,56884.5838183594,64126.7728722127,,26521.2983496094,75337.5991333006,12593.9527291796,40608.4224609375,12048.0450934561,39353.2106342773,19849.7502480474,48631.6933857426,27465.5678378911,11538.8179226077,,,9790.98148814416,,34768.5426181643,,,,94372.9835210483,,,39505.7956650389,25572.975834961,,,,,,,21930.7018886714,,10882.0047148437,,,28946.2352460938,15952.9312892257,31487.9015039063,,,,,,24396.8584335937,,,,8733.34619091819,,,,,138175.066891113,,,,,,,104483.025471321,105355.587734183,,,,,,,,100707.831520036,,,,,,,82329.3432845849,,,,,,,,83726.6895669458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,132.0610,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315597.839017945,330211.451818023,330172.821655274,323749.190721329,319944.446654022,320239.608836623,320027.856361664,319549.661553727,314214.282501526,316120.770139282,304577.40171785,323494.195016144,319806.522693329,321401.542029435,276836.342344734,272982.109442596,269930.152597839,318570.865348145,320310.099438721,312612.074249725,308515.595423996,310350.697331634,319786.200103271,311228.787618775,311232.341911866,307823.340102249,309036.607427856,317481.357858886,327008.633453492,311332.203341583,313423.189281311,311404.42180642,299516.286599671,309432.915144379,307676.236782775,304904.333660599,304723.89340792,325042.758189118,320110.993444641,313978.106989303,303355.114700989,332202.091832244,322233.335320587,335156.050601181,316738.411624084,282582.741837005,296438.952573944,312162.952518669,278311.448898575,284986.609903854,300840.177765518,301652.647805023,304278.666024376,293457.1554711,188747.53451358,318589.977757171,317436.835056655,197850.893734268,192377.785964889,288228.813775269,286680.116677857,294533.762793762,297512.048868438,312666.926801147,300227.360842194,307410.551096984,311935.295383621,305634.742154724,299071.910636139,290537.401282638,296675.956778137,317138.131712037
